row_id,timestamp,year,month,day_of_year,hour,minute,asset_type,plant_id,asset_level,hub_id,block_id,wind_farm_id,turbine_group_id,capacity_mw,horizon,horizon_minutes,business_use_case,business_name,model_family,uncertainty_method,train_split,actual_mw,possible_power_mw,scheduled_mw,local_limit_mw,control_setpoint_mw,availability_pct,scada_quality,scada_latency_seconds,curtailment_status,ramp_rate_mw_min,ghi_wm2,poa_wm2,dni_wm2,ambient_temp_c,module_temp_c,cloud_cover_pct,cloud_obstruction_probability,sky_camera_cloud_motion_deg,humidity_pct,pressure_hpa,hub_height_wind_speed_ms,wind_direction_deg,turbulence_intensity,nacelle_wind_speed_ms,lidar_upstream_wind_ms,wake_loss_pct,air_density_kg_m3,nwp_ghi_forecast_wm2,nwp_wind_speed_100m_ms,nwp_wind_direction_deg,nwp_cloud_cover_pct,nwp_temperature_c,nwp_pressure_hpa,nwp_ensemble_member_id,nwp_issue_lag_hours,target_actual_mw_horizon,forecast_p10_mw,forecast_p50_mw,forecast_p90_mw,residual_mw,absolute_error_mw,normalized_error_pct,inside_p10_p90,event_label,event_probability,root_cause,event_severity,model_confidence_pct,learned_residual_bias_mw,learned_uncertainty_scale,learned_regime_id,feature_importance_top1,feature_importance_top2,sample_weight
90000,2025-02-21 10:45:00,2025,2,52,10,45,solar,SOL_PAVAGADA,block,PAV_HUB_4,PAV_S2_B01,,,50.0,day_ahead_40hour,2400,day_ahead_scheduling,Day-ahead probabilistic forecast,nwp_ensemble_quantile_calibration,calibrated_ensemble_quantiles,test,34.0565,34.6138,36.8364,55.0,39.3951,97.506,GOOD,4,NONE,0.01436,750.176,746.64,532.54,29.759,45.803,23.792,0.2369,206.861,70.022,1007.423,,,,,,,1.1583,742.165,,,13.092,30.03,1006.471,16,0,50.0,25.047,36.3537,47.6603,13.6463,13.6463,27.2927,0,normal,0.0913,normal,NORMAL,39.415,0.6144,2.0,solar_clear_or_mixed,nwp_ghi_forecast_wm2,cloud_obstruction_probability,1.0
90001,2024-12-22 20:45:00,2024,12,357,20,45,solar,SOL_PAVAGADA,plant,PAV_HUB_8,PAV_S1_B05,,,2050.0,30min,30,intra_hour_dispatch_correction,Intra-hour dispatch correction,persistence_physical_blend,empirical_residual_band,validation,0.0,0.0,0.0,2255.0,1611.3949,96.289,GOOD,13,NONE,8.72421,0.0,0.0,0.0,10.708,10.849,4.769,0.058,301.431,59.328,1005.883,,,,,,,1.2341,58.596,,,5.805,10.15,1007.071,7,0,272.4006,152.8065,247.5657,342.3249,24.8349,24.8349,1.2115,1,normal,0.178,normal,NORMAL,91.577,0.1521,1.0125,solar_clear_or_mixed,poa_wm2,cloud_obstruction_probability,1.0
90002,2015-12-17 17:40:00,2015,12,351,17,40,solar,SOL_PAVAGADA,plant,PAV_HUB_2,PAV_S7_B03,,,2050.0,2hour,120,intraday_reserve_planning,Intraday forecast / reserve planning,physical_weather_to_power_gaussian_residual,gaussian_residual_band,train,444.0724,465.7407,459.8078,2255.0,1907.8031,96.562,GOOD,29,NONE,-0.90488,215.492,227.191,140.278,15.852,20.979,30.152,0.2464,215.417,60.545,1007.664,,,,,,,1.2143,288.794,,,25.336,17.266,1006.594,6,1,411.7965,257.3622,361.1414,464.9206,50.6551,50.6551,2.471,1,normal,0.1797,normal,NORMAL,89.058,-1.2972,1.05,solar_clear_or_mixed,poa_wm2,cloud_obstruction_probability,1.0
90003,2023-11-28 18:45:00,2023,11,332,18,45,solar,SOL_PAVAGADA,plant,PAV_HUB_1,PAV_S5_B02,,,2050.0,1hour,60,intraday_reserve_planning,Intraday forecast / reserve planning,physical_weather_to_power_gaussian_residual,gaussian_residual_band,train,133.189,136.8661,81.9372,2255.0,1683.3342,98.981,GOOD,3,NONE,-9.42589,63.854,66.764,41.403,13.174,12.257,23.513,0.3074,302.414,59.515,1017.674,,,,,,,1.2379,0.0,,,13.218,12.316,1015.705,18,1,0.0,0.0,0.0,97.7221,0.0,0.0,0.0,1,normal,0.0683,normal,NORMAL,94.0,-0.9249,1.025,solar_clear_or_mixed,poa_wm2,cloud_obstruction_probability,1.0
90004,2024-12-04 00:10:00,2024,12,339,0,10,solar,SOL_PAVAGADA,block,PAV_HUB_3,PAV_S7_B03,,,50.0,2hour,120,intraday_reserve_planning,Intraday forecast / reserve planning,physical_weather_to_power_gaussian_residual,gaussian_residual_band,validation,1.0834,1.2906,0.0,55.0,43.3274,85.935,GOOD,25,NONE,0.23028,24.642,25.812,17.771,8.385,7.296,11.45,0.0355,241.884,54.785,1004.618,,,,,,,1.2428,43.757,,,5.589,8.674,1001.566,6,1,31.8459,22.689,26.0639,29.4389,5.782,5.782,11.564,0,inverter_derating,0.6748,equipment,WATCH,65.872,0.2629,1.4,inverter_derating,poa_wm2,cloud_obstruction_probability,2.5
90005,2018-12-13 10:40:00,2018,12,347,10,40,solar,SOL_PAVAGADA,block,PAV_HUB_6,PAV_S4_B05,,,50.0,4hour,240,dynamic_reserve_calculation,Same-day extended forecast,physical_weather_to_power_gaussian_residual,quantile_regression,train,29.7823,32.2679,35.7647,55.0,50.4458,95.64,GOOD,32,NONE,0.15848,679.463,684.435,419.126,23.287,41.313,32.326,0.2574,308.344,62.963,1007.579,,,,,,,1.1838,602.42,,,28.992,21.228,1008.03,1,2,50.0,44.0923,46.9317,49.7712,3.0683,3.0683,6.1365,0,normal,0.1623,normal,NORMAL,81.727,-0.6425,1.1,solar_clear_or_mixed,poa_wm2,cloud_obstruction_probability,1.0
90006,2023-04-02 12:25:00,2023,4,92,12,25,solar,SOL_PAVAGADA,block,PAV_HUB_8,PAV_S5_B05,,,50.0,day_ahead_40hour,2400,day_ahead_scheduling,Day-ahead probabilistic forecast,nwp_ensemble_quantile_calibration,calibrated_ensemble_quantiles,train,33.5717,34.8991,39.868,55.0,47.9067,95.35,GOOD,34,NONE,0.17228,771.374,757.249,559.086,28.575,47.361,43.819,0.3193,354.036,56.954,1000.782,,,,,,,1.1552,836.514,,,44.922,31.921,1000.754,3,12,50.0,31.5207,42.8274,50.0,7.1726,7.1726,14.3452,1,normal,0.1648,normal,NORMAL,65.31,-1.0015,2.0,solar_clear_or_mixed,nwp_ghi_forecast_wm2,cloud_obstruction_probability,1.0
90007,2023-07-21 20:00:00,2023,7,202,20,0,solar,SOL_PAVAGADA,hub,PAV_HUB_8,PAV_S2_B03,,,250.0,day_ahead_40hour,2400,day_ahead_scheduling,Day-ahead probabilistic forecast,nwp_ensemble_quantile_calibration,calibrated_ensemble_quantiles,train,0.0,0.0,0.0,170.7566,170.7566,96.153,GOOD,13,CONFIRMED,1.30062,0.0,0.0,0.0,24.531,23.976,38.521,0.4291,217.041,36.165,1009.391,,,,,,,1.1809,0.0,,,36.037,27.403,1008.102,6,12,250.0,0.0,23.4111,89.8378,226.5889,226.5889,90.6356,0,local_limit_clipping,0.6631,weather,WATCH,35.0,-0.1767,2.35,local_limit_clipping,nwp_ghi_forecast_wm2,cloud_obstruction_probability,2.5
90008,2019-03-30 01:10:00,2019,3,89,1,10,solar,SOL_PAVAGADA,plant,PAV_HUB_4,PAV_S2_B02,,,2050.0,2hour,120,intraday_reserve_planning,Intraday forecast / reserve planning,physical_weather_to_power_gaussian_residual,gaussian_residual_band,train,0.0,0.0,0.0,2255.0,1659.5737,97.615,GOOD,9,NONE,5.71471,0.0,0.0,0.0,20.308,18.212,9.165,0.2428,240.673,63.031,996.758,,,,,,,1.1829,67.061,,,4.665,16.102,995.644,11,2,657.8393,527.1576,630.9368,734.716,26.9025,26.9025,1.3123,1,normal,0.1339,normal,NORMAL,91.375,0.5868,1.05,solar_clear_or_mixed,poa_wm2,cloud_obstruction_probability,1.0
90009,2022-10-24 10:50:00,2022,10,297,10,50,solar,SOL_PAVAGADA,block,PAV_HUB_1,PAV_S4_B02,,,50.0,day_ahead_40hour,2400,day_ahead_scheduling,Day-ahead probabilistic forecast,nwp_ensemble_quantile_calibration,calibrated_ensemble_quantiles,train,33.1516,34.5894,38.9456,55.0,40.0736,97.063,GOOD,5,NONE,0.01141,724.884,741.61,478.166,27.521,44.195,21.219,0.2689,271.259,38.004,1010.461,,,,,,,1.1704,757.391,,,23.61,29.563,1012.171,12,12,50.0,25.5464,36.8531,48.1598,13.1469,13.1469,26.2938,0,normal,0.1731,normal,NORMAL,41.412,0.4963,2.0,solar_clear_or_mixed,nwp_ghi_forecast_wm2,cloud_obstruction_probability,1.0
