row_id,timestamp,year,month,day_of_year,hour,minute,asset_type,plant_id,asset_level,hub_id,block_id,wind_farm_id,turbine_group_id,capacity_mw,horizon,horizon_minutes,business_use_case,business_name,model_family,uncertainty_method,train_split,actual_mw,possible_power_mw,scheduled_mw,local_limit_mw,control_setpoint_mw,availability_pct,scada_quality,scada_latency_seconds,curtailment_status,ramp_rate_mw_min,ghi_wm2,poa_wm2,dni_wm2,ambient_temp_c,module_temp_c,cloud_cover_pct,cloud_obstruction_probability,sky_camera_cloud_motion_deg,humidity_pct,pressure_hpa,hub_height_wind_speed_ms,wind_direction_deg,turbulence_intensity,nacelle_wind_speed_ms,lidar_upstream_wind_ms,wake_loss_pct,air_density_kg_m3,nwp_ghi_forecast_wm2,nwp_wind_speed_100m_ms,nwp_wind_direction_deg,nwp_cloud_cover_pct,nwp_temperature_c,nwp_pressure_hpa,nwp_ensemble_member_id,nwp_issue_lag_hours,target_actual_mw_horizon,forecast_p10_mw,forecast_p50_mw,forecast_p90_mw,residual_mw,absolute_error_mw,normalized_error_pct,inside_p10_p90,event_label,event_probability,root_cause,event_severity,model_confidence_pct,learned_residual_bias_mw,learned_uncertainty_scale,learned_regime_id,feature_importance_top1,feature_importance_top2,sample_weight
144000,2024-09-30 22:00:00,2024,9,274,22,0,wind,WND_GADAG_CLUSTER,plant,,,GADAG_F3,GADAG_F3_TG07,420.0,15min,15,intra_hour_dispatch_correction,Intra-hour dispatch correction,persistence_physical_blend,empirical_residual_band,validation,81.4518,81.8019,174.7489,462.0,378.181,99.971,GOOD,12,NONE,-4.74556,,,,21.483,,,,,34.601,1010.518,8.444,237.837,0.1551,8.586,7.984,12.02,1.1945,,8.788,219.656,,21.434,1010.29,8,2,0.0,0.0,19.0703,44.8325,-19.0703,19.0703,4.5405,1,wind_ramp_down,0.7951,weather,WATCH,79.919,-0.9906,1.3563,wind_ramp_down,hub_height_wind_speed_ms,wake_loss_pct,2.5
144001,2017-08-26 06:55:00,2017,8,238,6,55,wind,WND_GADAG_CLUSTER,plant,,,GADAG_F1,GADAG_F1_TG04,420.0,2hour,120,intraday_reserve_planning,Intraday forecast / reserve planning,physical_weather_to_power_gaussian_residual,gaussian_residual_band,train,64.8419,66.7813,183.659,462.0,354.7309,98.023,GOOD,30,NONE,3.06744,,,,29.006,,,,,29.237,1007.797,8.138,258.498,0.1871,7.246,7.52,14.544,1.1616,,8.588,279.349,,27.989,1007.577,2,2,420.0,376.9712,398.2333,419.4954,21.7667,21.7667,5.1826,0,normal,0.1095,normal,NORMAL,83.635,-0.8726,1.05,wind_normal_regime,hub_height_wind_speed_ms,wake_loss_pct,1.0
144002,2024-07-03 05:50:00,2024,7,185,5,50,wind,WND_GADAG_CLUSTER,plant,,,GADAG_F3,GADAG_F3_TG05,420.0,5min,5,real_time_ramp_warning,Real-time nowcast / control-room forecast,persistence_ramp_rate_correction,empirical_residual_band,validation,1.8324,1.8875,173.2147,229.6796,229.6796,95.155,GOOD,22,CONFIRMED,-0.12443,,,,26.779,,,,,44.744,1014.701,4.511,333.978,0.1483,4.159,4.765,5.084,1.1783,,4.77,327.538,,26.034,1016.312,14,2,0.0,0.0,1.3925,26.9141,-1.3925,1.3925,0.3316,1,grid_curtailment_plateau,0.8618,grid_constraint,ALERT,88.337,1.7848,1.3521,grid_curtailment_plateau,actual_mw,local_limit_mw,3.125
144003,2018-07-07 13:45:00,2018,7,188,13,45,solar,SOL_PAVAGADA,block,PAV_HUB_7,PAV_S1_B01,,,50.0,30min,30,intra_hour_dispatch_correction,Intra-hour dispatch correction,persistence_physical_blend,empirical_residual_band,train,37.6705,37.5294,32.5536,55.0,47.9632,97.938,GOOD,11,NONE,-0.33769,794.028,853.92,572.812,40.891,59.574,18.38,0.151,300.669,45.347,1009.178,,,,,,,1.1192,899.744,,,17.902,37.684,1012.295,14,0,27.8614,26.7736,29.0848,31.396,-1.2233,1.2233,2.4467,1,normal,0.0145,normal,NORMAL,89.107,-0.0953,1.0125,solar_clear_or_mixed,poa_wm2,cloud_obstruction_probability,1.0
144004,2022-05-08 17:40:00,2022,5,128,17,40,solar,SOL_PAVAGADA,block,PAV_HUB_3,PAV_S2_B04,,,50.0,5min,5,real_time_ramp_warning,Real-time nowcast / control-room forecast,persistence_ramp_rate_correction,empirical_residual_band,train,10.6496,10.9582,10.909,55.0,42.56,96.353,GOOD,24,NONE,0.39092,216.228,224.908,128.709,26.127,32.298,15.781,0.1651,304.019,42.823,1013.691,,,,,,,1.1796,143.912,,,4.13,26.183,1011.587,1,1,13.6823,9.8085,12.0603,14.3121,1.622,1.622,3.2439,1,normal,0.0903,normal,NORMAL,87.512,0.2976,1.0021,solar_clear_or_mixed,actual_mw,cloud_obstruction_probability,1.25
144005,2019-05-30 18:00:00,2019,5,150,18,0,solar,SOL_PAVAGADA,hub,PAV_HUB_8,PAV_S4_B02,,,250.0,8day,11520,weekly_planning_outlook,Medium-range planning outlook,ensemble_analog_climatology_band,scenario_band,train,41.1208,42.8914,42.9091,275.0,245.2105,98.612,GOOD,3,NONE,0.62974,174.011,174.327,90.057,27.076,29.526,53.644,0.5148,293.298,58.633,1014.748,,,,,,,1.1771,243.121,,,50.67,22.186,1017.365,11,6,250.0,0.0,69.1666,250.0,180.8334,180.8334,72.3334,1,normal,0.1231,normal,NORMAL,35.0,-0.3752,4.5,solar_clear_or_mixed,poa_wm2,cloud_obstruction_probability,1.0
144006,2021-02-02 23:40:00,2021,2,33,23,40,solar,SOL_PAVAGADA,block,PAV_HUB_7,PAV_S1_B01,,,50.0,30min,30,intra_hour_dispatch_correction,Intra-hour dispatch correction,persistence_physical_blend,empirical_residual_band,train,0.0,0.0,0.0,55.0,50.3202,84.895,GOOD,18,NONE,-0.25364,0.0,0.0,0.0,18.782,18.17,53.536,0.594,269.922,77.232,1018.304,,,,,,,1.2148,0.0,,,73.057,21.583,1017.844,16,0,0.0,0.0,0.0,3.1101,0.0,0.0,0.0,1,inverter_derating,0.6659,equipment,WATCH,89.0,-0.0851,1.3625,inverter_derating,poa_wm2,cloud_obstruction_probability,2.5
144007,2022-07-26 18:50:00,2022,7,207,18,50,solar,SOL_PAVAGADA,hub,PAV_HUB_4,PAV_S8_B04,,,250.0,day_ahead_40hour,2400,day_ahead_scheduling,Day-ahead probabilistic forecast,nwp_ensemble_quantile_calibration,calibrated_ensemble_quantiles,train,14.5988,14.6379,6.2582,275.0,222.2726,97.873,GOOD,18,NONE,-0.31298,60.576,58.551,37.943,21.561,22.339,4.961,0.1223,196.074,42.547,1014.039,,,,,,,1.1983,114.518,,,20.608,25.006,1014.583,13,6,0.0,0.0,20.8907,77.4241,-20.8907,20.8907,8.3563,1,normal,0.0184,normal,NORMAL,77.287,0.1349,2.0,solar_clear_or_mixed,nwp_ghi_forecast_wm2,cloud_obstruction_probability,1.0
144008,2019-06-15 08:35:00,2019,6,166,8,35,wind,WND_GADAG_CLUSTER,block,,,GADAG_F1,GADAG_F1_TG03,20.0,30min,30,intra_hour_dispatch_correction,Intra-hour dispatch correction,persistence_physical_blend,empirical_residual_band,train,2.6282,2.7476,8.569,22.0,18.0657,98.21,GOOD,5,NONE,-0.07809,,,,37.416,,,,,42.669,1003.194,7.789,181.106,0.1726,7.315,7.944,8.796,1.125,,7.586,165.407,,37.243,1000.723,5,0,0.3905,0.0,0.4982,1.4226,-0.1076,0.1076,0.5381,1,normal,0.1486,normal,NORMAL,92.924,-0.3014,1.0125,wind_normal_regime,hub_height_wind_speed_ms,wake_loss_pct,1.0
144009,2023-04-12 02:20:00,2023,4,102,2,20,solar,SOL_PAVAGADA,block,PAV_HUB_2,PAV_S5_B01,,,50.0,15min,15,intra_hour_dispatch_correction,Intra-hour dispatch correction,persistence_physical_blend,empirical_residual_band,train,2.6633,2.819,0.0,55.0,40.5425,98.186,GOOD,15,NONE,-0.01176,58.308,56.38,37.609,18.238,14.17,29.67,0.2349,227.66,54.892,1005.167,,,,,,,1.2014,0.0,,,30.55,16.913,1007.395,3,0,1.6202,0.0,2.2382,4.5136,-0.618,0.618,1.2359,1,normal,0.1191,normal,NORMAL,91.528,-0.3164,1.0062,solar_clear_or_mixed,poa_wm2,cloud_obstruction_probability,1.0
