row_id,timestamp,year,month,day_of_year,hour,minute,asset_type,plant_id,asset_level,hub_id,block_id,wind_farm_id,turbine_group_id,capacity_mw,horizon,horizon_minutes,business_use_case,business_name,model_family,uncertainty_method,train_split,actual_mw,possible_power_mw,scheduled_mw,local_limit_mw,control_setpoint_mw,availability_pct,scada_quality,scada_latency_seconds,curtailment_status,ramp_rate_mw_min,ghi_wm2,poa_wm2,dni_wm2,ambient_temp_c,module_temp_c,cloud_cover_pct,cloud_obstruction_probability,sky_camera_cloud_motion_deg,humidity_pct,pressure_hpa,hub_height_wind_speed_ms,wind_direction_deg,turbulence_intensity,nacelle_wind_speed_ms,lidar_upstream_wind_ms,wake_loss_pct,air_density_kg_m3,nwp_ghi_forecast_wm2,nwp_wind_speed_100m_ms,nwp_wind_direction_deg,nwp_cloud_cover_pct,nwp_temperature_c,nwp_pressure_hpa,nwp_ensemble_member_id,nwp_issue_lag_hours,target_actual_mw_horizon,forecast_p10_mw,forecast_p50_mw,forecast_p90_mw,residual_mw,absolute_error_mw,normalized_error_pct,inside_p10_p90,event_label,event_probability,root_cause,event_severity,model_confidence_pct,learned_residual_bias_mw,learned_uncertainty_scale,learned_regime_id,feature_importance_top1,feature_importance_top2,sample_weight
201000,2020-11-10 13:45:00,2020,11,315,13,45,solar,SOL_PAVAGADA,plant,PAV_HUB_8,PAV_S4_B01,,,2050.0,5min,5,real_time_ramp_warning,Real-time nowcast / control-room forecast,persistence_ramp_rate_correction,empirical_residual_band,train,1132.4978,1177.0985,1330.4686,2255.0,1746.0325,98.756,GOOD,11,NONE,9.87024,622.548,618.655,480.846,28.212,45.533,24.515,0.3265,228.687,29.174,1008.065,,,,,,,1.165,581.482,,,35.121,27.965,1009.18,8,0,1184.8819,1089.3072,1181.6306,1273.9541,3.2512,3.2512,0.1586,1,normal,0.1552,normal,NORMAL,93.683,-0.5816,1.0021,solar_clear_or_mixed,actual_mw,cloud_obstruction_probability,1.25
201001,2019-07-14 07:15:00,2019,7,195,7,15,wind,WND_GADAG_CLUSTER,block,,,GADAG_F3,GADAG_F3_TG04,20.0,day_ahead_40hour,2400,day_ahead_scheduling,Day-ahead probabilistic forecast,nwp_ensemble_quantile_calibration,calibrated_ensemble_quantiles,train,3.8745,3.9814,8.3727,22.0,20.2433,97.418,GOOD,29,NONE,-0.06211,,,,35.085,,,,,30.588,1017.178,8.52,236.419,0.1892,8.483,9.188,13.71,1.1493,,8.987,230.842,,32.35,1021.115,10,0,0.0,0.0,3.7809,8.3036,-3.7809,3.7809,18.9047,1,normal,0.0789,normal,NORMAL,56.191,-0.2947,2.0,wind_normal_regime,nwp_wind_speed_100m_ms,wake_loss_pct,1.0
201002,2022-11-28 03:30:00,2022,11,332,3,30,wind,WND_GADAG_CLUSTER,block,,,GADAG_F1,GADAG_F1_TG03,20.0,1hour,60,intraday_reserve_planning,Intraday forecast / reserve planning,physical_weather_to_power_gaussian_residual,gaussian_residual_band,train,10.4039,11.5771,9.2491,22.0,18.2237,95.711,GOOD,14,NONE,0.23419,,,,15.734,,,,,42.978,1020.242,10.922,241.808,0.1487,10.599,11.836,15.112,1.23,,11.474,245.172,,14.201,1020.97,16,2,20.0,18.7211,20.0,20.0,0.0,0.0,0.0,1,wind_ramp_up,0.7624,weather,WATCH,89.0,-1.9381,1.375,wind_ramp_up,hub_height_wind_speed_ms,wake_loss_pct,2.5
201003,2020-08-08 14:40:00,2020,8,221,14,40,wind,WND_GADAG_CLUSTER,hub,,,GADAG_F3,GADAG_F3_TG07,140.0,4hour,240,dynamic_reserve_calculation,Same-day extended forecast,physical_weather_to_power_gaussian_residual,quantile_regression,train,1.1623,1.252,55.8167,154.0,122.2726,97.482,GOOD,28,NONE,-0.30465,,,,38.444,,,,,29.01,1005.595,4.94,257.512,0.1926,4.676,5.183,10.659,1.124,,5.354,245.283,,38.878,1005.482,12,2,0.0,0.0,0.0,7.9505,0.0,0.0,0.0,1,normal,0.1431,normal,NORMAL,94.0,0.0785,1.1,wind_normal_regime,hub_height_wind_speed_ms,wake_loss_pct,1.0
201004,2022-05-15 10:25:00,2022,5,135,10,25,wind,WND_GADAG_CLUSTER,hub,,,GADAG_F1,GADAG_F1_TG04,140.0,15min,15,intra_hour_dispatch_correction,Intra-hour dispatch correction,persistence_physical_blend,empirical_residual_band,train,22.6294,23.4905,58.0293,154.0,111.1904,97.752,GOOD,23,NONE,-0.19576,,,,37.178,,,,,51.251,1000.731,8.24,269.98,0.1702,7.997,8.681,14.999,1.1231,,8.279,286.851,,35.231,1001.944,17,1,21.872,13.7534,20.1247,26.496,1.7473,1.7473,1.2481,1,normal,0.0679,normal,NORMAL,91.504,1.5377,1.0062,wind_normal_regime,hub_height_wind_speed_ms,wake_loss_pct,1.0
201005,2017-06-03 05:30:00,2017,6,154,5,30,solar,SOL_PAVAGADA,plant,PAV_HUB_5,PAV_S7_B04,,,2050.0,4hour,240,dynamic_reserve_calculation,Same-day extended forecast,physical_weather_to_power_gaussian_residual,quantile_regression,train,201.4185,200.5,168.4822,2255.0,1648.5671,98.286,GOOD,24,NONE,10.38138,100.158,98.007,73.703,25.326,25.59,45.471,0.5299,197.961,63.481,1010.927,,,,,,,1.1796,147.361,,,42.481,24.237,1009.449,16,2,2050.0,1216.2565,1332.6747,1449.0928,717.3253,717.3253,34.9915,0,normal,0.1657,normal,NORMAL,35.0,1.3097,1.1,solar_clear_or_mixed,poa_wm2,cloud_obstruction_probability,1.0
201006,2022-07-07 06:10:00,2022,7,188,6,10,solar,SOL_PAVAGADA,block,PAV_HUB_5,PAV_S8_B02,,,50.0,30min,30,intra_hour_dispatch_correction,Intra-hour dispatch correction,persistence_physical_blend,empirical_residual_band,train,6.634,6.9521,9.5357,55.0,41.1161,97.375,GOOD,13,NONE,-0.66357,142.064,144.486,101.507,29.674,35.764,69.708,0.6718,253.34,38.119,1009.446,,,,,,,1.1609,187.719,,,74.737,31.171,1011.051,18,0,0.0,0.0,0.0,3.1101,0.0,0.0,0.0,1,cloud_ramp_down,0.6402,weather,WATCH,89.0,-0.0397,1.3625,cloud_ramp_down,poa_wm2,cloud_obstruction_probability,2.5
201007,2016-05-27 04:30:00,2016,5,148,4,30,solar,SOL_PAVAGADA,block,PAV_HUB_4,PAV_S1_B02,,,50.0,1hour,60,intraday_reserve_planning,Intraday forecast / reserve planning,physical_weather_to_power_gaussian_residual,gaussian_residual_band,train,0.9109,0.9687,0.0,55.0,37.6835,96.429,GOOD,19,NONE,0.27989,19.55,19.374,12.518,22.901,21.282,13.218,0.1176,239.643,69.511,999.677,,,,,,,1.176,0.0,,,7.274,24.686,1001.22,15,1,20.8172,13.5507,15.9341,18.3176,4.8831,4.8831,9.7662,0,normal,0.0864,normal,NORMAL,74.468,0.6703,1.025,solar_clear_or_mixed,poa_wm2,cloud_obstruction_probability,1.0
201008,2021-07-17 15:20:00,2021,7,198,15,20,solar,SOL_PAVAGADA,block,PAV_HUB_3,PAV_S6_B02,,,50.0,15min,15,intra_hour_dispatch_correction,Intra-hour dispatch correction,persistence_physical_blend,empirical_residual_band,train,29.3032,31.1719,27.9262,55.0,41.9805,96.327,GOOD,9,NONE,0.05321,667.225,696.031,509.577,40.25,54.799,16.66,0.0739,271.348,35.325,1007.607,,,,,,,1.1197,634.725,,,0.0,42.288,1010.127,14,0,29.0937,27.7973,30.0728,32.3482,-0.979,0.979,1.958,1,normal,0.129,normal,NORMAL,90.084,-0.3394,1.0062,solar_clear_or_mixed,poa_wm2,cloud_obstruction_probability,1.0
201009,2019-02-22 11:35:00,2019,2,53,11,35,solar,SOL_PAVAGADA,block,PAV_HUB_4,PAV_S8_B05,,,50.0,day_ahead_40hour,2400,day_ahead_scheduling,Day-ahead probabilistic forecast,nwp_ensemble_quantile_calibration,calibrated_ensemble_quantiles,train,42.2659,42.3784,35.904,55.0,52.3484,97.836,GOOD,19,NONE,-0.04305,912.314,916.821,686.333,28.772,46.582,10.493,0.1084,283.658,59.639,1005.012,,,,,,,1.1593,901.626,,,21.629,26.541,1007.101,5,0,0.0,32.3707,43.6773,50.0,-43.6773,43.6773,87.3547,0,normal,0.0365,normal,NORMAL,35.0,-1.6824,2.0,solar_clear_or_mixed,nwp_ghi_forecast_wm2,cloud_obstruction_probability,1.0
