row_id,timestamp,year,month,day_of_year,hour,minute,asset_type,plant_id,asset_level,hub_id,block_id,wind_farm_id,turbine_group_id,capacity_mw,horizon,horizon_minutes,business_use_case,business_name,model_family,uncertainty_method,train_split,actual_mw,possible_power_mw,scheduled_mw,local_limit_mw,control_setpoint_mw,availability_pct,scada_quality,scada_latency_seconds,curtailment_status,ramp_rate_mw_min,ghi_wm2,poa_wm2,dni_wm2,ambient_temp_c,module_temp_c,cloud_cover_pct,cloud_obstruction_probability,sky_camera_cloud_motion_deg,humidity_pct,pressure_hpa,hub_height_wind_speed_ms,wind_direction_deg,turbulence_intensity,nacelle_wind_speed_ms,lidar_upstream_wind_ms,wake_loss_pct,air_density_kg_m3,nwp_ghi_forecast_wm2,nwp_wind_speed_100m_ms,nwp_wind_direction_deg,nwp_cloud_cover_pct,nwp_temperature_c,nwp_pressure_hpa,nwp_ensemble_member_id,nwp_issue_lag_hours,target_actual_mw_horizon,forecast_p10_mw,forecast_p50_mw,forecast_p90_mw,residual_mw,absolute_error_mw,normalized_error_pct,inside_p10_p90,event_label,event_probability,root_cause,event_severity,model_confidence_pct,learned_residual_bias_mw,learned_uncertainty_scale,learned_regime_id,feature_importance_top1,feature_importance_top2,sample_weight
294000,2017-01-10 06:15:00,2017,1,10,6,15,wind,WND_GADAG_CLUSTER,block,,,GADAG_F3,GADAG_F3_TG03,20.0,day_ahead_40hour,2400,day_ahead_scheduling,Day-ahead probabilistic forecast,nwp_ensemble_quantile_calibration,calibrated_ensemble_quantiles,train,18.647,19.0021,8.3291,22.0,17.0486,98.032,GOOD,17,NONE,0.04822,,,,16.573,,,,,64.915,991.493,13.626,191.677,0.1197,12.117,14.435,4.99,1.1919,,13.963,178.786,,12.807,990.781,3,12,20.0,15.2941,19.8168,20.0,0.1832,0.1832,0.9162,1,normal,0.0408,normal,NORMAL,92.168,-0.1578,2.0,wind_normal_regime,nwp_wind_speed_100m_ms,wake_loss_pct,1.0
294001,2025-08-10 16:10:00,2025,8,222,16,10,solar,SOL_PAVAGADA,plant,PAV_HUB_7,PAV_S4_B01,,,2050.0,15min,15,intra_hour_dispatch_correction,Intra-hour dispatch correction,persistence_physical_blend,empirical_residual_band,test,427.7213,521.4779,924.6164,2255.0,1623.1728,85.409,GOOD,25,NONE,-4.25124,277.413,270.42,191.641,33.188,41.948,78.94,0.8081,166.83,36.307,1016.489,,,,,,,1.1556,284.467,,,68.908,32.533,1020.74,17,1,182.33,258.5913,384.3356,510.0799,-202.0056,202.0056,9.8539,0,inverter_derating,0.6985,equipment,WATCH,69.292,0.261,1.3563,inverter_derating,poa_wm2,cloud_obstruction_probability,2.5
294002,2020-05-19 10:30:00,2020,5,140,10,30,wind,WND_GADAG_CLUSTER,block,,,GADAG_F2,GADAG_F2_TG01,20.0,1hour,60,intraday_reserve_planning,Intraday forecast / reserve planning,physical_weather_to_power_gaussian_residual,gaussian_residual_band,train,2.822,2.9001,8.427,22.0,16.402,96.937,GOOD,15,NONE,-0.40063,,,,37.577,,,,,75.181,1013.559,7.791,175.633,0.1544,7.336,7.415,3.889,1.136,,7.308,185.914,,36.342,1014.602,11,2,0.0,0.0,0.0,1.2789,0.0,0.0,0.0,1,wind_ramp_down,0.839,weather,WATCH,89.0,1.1952,1.375,wind_ramp_down,hub_height_wind_speed_ms,wake_loss_pct,2.5
294003,2021-03-16 23:20:00,2021,3,75,23,20,wind,WND_GADAG_CLUSTER,hub,,,GADAG_F1,GADAG_F1_TG02,140.0,8day,11520,weekly_planning_outlook,Medium-range planning outlook,ensemble_analog_climatology_band,scenario_band,train,85.4187,90.2177,57.8838,154.0,136.4044,96.567,GOOD,10,NONE,-1.26043,,,,14.626,,,,,62.57,1011.66,11.048,262.546,0.1522,9.757,11.207,9.883,1.2243,,15.602,271.055,,18.263,1015.435,6,12,0.0,0.0,97.3645,140.0,-97.3645,97.3645,69.5461,1,wind_ramp_down,0.8455,weather,WATCH,35.0,-0.0029,4.5,wind_ramp_down,hub_height_wind_speed_ms,wake_loss_pct,2.5
294004,2025-11-29 19:45:00,2025,11,333,19,45,wind,WND_GADAG_CLUSTER,block,,,GADAG_F3,GADAG_F3_TG04,20.0,day_ahead_40hour,2400,day_ahead_scheduling,Day-ahead probabilistic forecast,nwp_ensemble_quantile_calibration,calibrated_ensemble_quantiles,test,3.3415,3.4372,9.1909,22.0,15.5831,98.067,GOOD,21,NONE,0.30571,,,,12.617,,,,,68.832,1015.466,8.416,248.269,0.1504,7.636,8.687,21.14,1.2376,,10.997,261.338,,9.023,1012.519,4,6,20.0,10.0957,15.4099,20.0,4.5901,4.5901,22.9506,1,wind_ramp_up,0.7348,weather,WATCH,43.099,-0.7081,2.35,wind_ramp_up,nwp_wind_speed_100m_ms,wake_loss_pct,2.5
294005,2019-09-20 07:40:00,2019,9,263,7,40,solar,SOL_PAVAGADA,block,PAV_HUB_5,PAV_S7_B01,,,50.0,15min,15,intra_hour_dispatch_correction,Intra-hour dispatch correction,persistence_physical_blend,empirical_residual_band,train,20.1811,21.4022,21.7485,55.0,51.268,96.637,GOOD,21,NONE,-0.24633,424.443,446.79,262.43,27.845,36.987,19.446,0.0654,247.153,22.705,1004.492,,,,,,,1.1623,461.24,,,14.149,30.426,1004.657,8,1,18.3582,14.8245,17.0999,19.3754,1.2582,1.2582,2.5164,1,normal,0.168,normal,NORMAL,88.967,1.0977,1.0062,solar_clear_or_mixed,poa_wm2,cloud_obstruction_probability,1.0
294006,2022-06-05 10:30:00,2022,6,156,10,30,solar,SOL_PAVAGADA,block,PAV_HUB_5,PAV_S4_B01,,,50.0,15min,15,intra_hour_dispatch_correction,Intra-hour dispatch correction,persistence_physical_blend,empirical_residual_band,train,32.1422,33.3401,36.9897,55.0,41.2299,97.523,GOOD,21,NONE,-0.0936,737.508,739.526,493.181,37.458,53.097,38.865,0.3716,210.484,38.239,1002.484,,,,,,,1.124,735.535,,,44.608,37.981,1005.656,10,2,31.7841,28.8995,31.175,33.4505,0.6091,0.6091,1.2182,1,normal,0.1666,normal,NORMAL,91.564,0.6618,1.0062,solar_clear_or_mixed,poa_wm2,cloud_obstruction_probability,1.0
294007,2016-03-23 20:55:00,2016,3,83,20,55,solar,SOL_PAVAGADA,block,PAV_HUB_8,PAV_S2_B05,,,50.0,4hour,240,dynamic_reserve_calculation,Same-day extended forecast,physical_weather_to_power_gaussian_residual,quantile_regression,train,0.0,0.0,0.0,55.0,48.4503,97.623,GOOD,16,NONE,0.19521,0.0,0.0,0.0,15.931,15.216,40.142,0.4382,292.573,65.018,1009.289,,,,,,,1.2159,0.0,,,22.859,14.416,1007.863,9,0,45.1578,18.2429,21.0824,23.9218,24.0755,24.0755,48.1509,0,normal,0.1695,normal,NORMAL,35.0,0.4248,1.1,solar_clear_or_mixed,poa_wm2,cloud_obstruction_probability,1.0
294008,2016-12-11 09:10:00,2016,12,346,9,10,wind,WND_GADAG_CLUSTER,plant,,,GADAG_F1,GADAG_F1_TG07,420.0,1hour,60,intraday_reserve_planning,Intraday forecast / reserve planning,physical_weather_to_power_gaussian_residual,gaussian_residual_band,train,182.1304,198.8924,182.4472,462.0,385.3805,97.175,GOOD,5,NONE,-1.23336,,,,24.718,,,,,66.871,1004.772,10.095,217.424,0.1358,9.416,10.095,3.345,1.1748,,10.633,211.335,,26.008,1008.628,13,2,93.137,102.0622,122.0833,142.1045,-28.9463,28.9463,6.892,0,normal,0.1153,normal,NORMAL,80.216,-0.1325,1.025,wind_normal_regime,hub_height_wind_speed_ms,wake_loss_pct,1.0
294009,2018-07-07 19:45:00,2018,7,188,19,45,wind,WND_GADAG_CLUSTER,plant,,,GADAG_F3,GADAG_F3_TG04,420.0,15min,15,intra_hour_dispatch_correction,Intra-hour dispatch correction,persistence_physical_blend,empirical_residual_band,train,1.4029,1.4394,194.9342,263.539,263.539,97.242,GOOD,21,CONFIRMED,0.03817,,,,23.97,,,,,38.407,1013.205,4.417,276.987,0.1649,4.211,4.454,12.279,1.1876,,4.623,256.042,,23.16,1008.503,4,0,0.0,0.0,1.9938,27.756,-1.9938,1.9938,0.4747,1,grid_curtailment_plateau,0.9089,grid_constraint,ALERT,88.051,-1.818,1.3563,grid_curtailment_plateau,hub_height_wind_speed_ms,local_limit_mw,2.5
