row_id,timestamp,year,month,day_of_year,hour,minute,asset_type,plant_id,asset_level,hub_id,block_id,wind_farm_id,turbine_group_id,capacity_mw,horizon,horizon_minutes,business_use_case,business_name,model_family,uncertainty_method,train_split,actual_mw,possible_power_mw,scheduled_mw,local_limit_mw,control_setpoint_mw,availability_pct,scada_quality,scada_latency_seconds,curtailment_status,ramp_rate_mw_min,ghi_wm2,poa_wm2,dni_wm2,ambient_temp_c,module_temp_c,cloud_cover_pct,cloud_obstruction_probability,sky_camera_cloud_motion_deg,humidity_pct,pressure_hpa,hub_height_wind_speed_ms,wind_direction_deg,turbulence_intensity,nacelle_wind_speed_ms,lidar_upstream_wind_ms,wake_loss_pct,air_density_kg_m3,nwp_ghi_forecast_wm2,nwp_wind_speed_100m_ms,nwp_wind_direction_deg,nwp_cloud_cover_pct,nwp_temperature_c,nwp_pressure_hpa,nwp_ensemble_member_id,nwp_issue_lag_hours,target_actual_mw_horizon,forecast_p10_mw,forecast_p50_mw,forecast_p90_mw,residual_mw,absolute_error_mw,normalized_error_pct,inside_p10_p90,event_label,event_probability,root_cause,event_severity,model_confidence_pct,learned_residual_bias_mw,learned_uncertainty_scale,learned_regime_id,feature_importance_top1,feature_importance_top2,sample_weight
150000,2022-02-14 09:50:00,2022,2,45,9,50,solar,SOL_PAVAGADA,block,PAV_HUB_4,PAV_S2_B04,,,50.0,5min,5,real_time_ramp_warning,Real-time nowcast / control-room forecast,persistence_ramp_rate_correction,empirical_residual_band,train,33.5347,33.3175,35.0539,55.0,43.8568,99.244,STALE,273,NONE,0.31564,735.374,700.696,368.171,23.239,39.005,27.036,0.1991,220.738,80.001,1012.619,,,,,,,1.1899,797.993,,,16.379,25.439,1012.354,6,0,34.6412,31.9854,35.5854,39.1855,-0.9442,0.9442,1.8885,1,scada_stale_signal,0.68,data_quality,WATCH,77.223,-0.405,1.6021,scada_stale_signal,actual_mw,scada_quality,3.125
150001,2025-12-14 09:55:00,2025,12,348,9,55,solar,SOL_PAVAGADA,block,PAV_HUB_1,PAV_S7_B02,,,50.0,15min,15,intra_hour_dispatch_correction,Intra-hour dispatch correction,persistence_physical_blend,empirical_residual_band,test,28.2601,30.1066,34.0201,55.0,43.3542,98.646,GOOD,14,NONE,-0.2542,621.213,635.629,521.287,23.237,40.057,20.676,0.2835,246.434,43.523,1005.478,,,,,,,1.1815,587.235,,,29.957,26.234,1006.337,14,0,24.1478,22.6503,24.9258,27.2013,-0.778,0.778,1.556,1,normal,0.0616,normal,NORMAL,90.888,-0.4157,1.0062,solar_clear_or_mixed,poa_wm2,cloud_obstruction_probability,1.0
150002,2015-12-20 14:00:00,2015,12,354,14,0,solar,SOL_PAVAGADA,hub,PAV_HUB_6,PAV_S5_B03,,,250.0,30min,30,intra_hour_dispatch_correction,Intra-hour dispatch correction,persistence_physical_blend,empirical_residual_band,train,143.704,157.7889,176.7696,275.0,215.4661,95.095,GOOD,21,NONE,-0.69889,658.56,669.949,439.902,24.85,41.545,38.601,0.331,214.43,61.361,1004.622,,,,,,,1.1741,658.745,,,34.52,23.886,1006.559,6,2,130.1628,115.3762,126.9322,138.4882,3.2307,3.2307,1.2923,1,normal,0.1263,normal,NORMAL,91.415,0.6832,1.0125,solar_clear_or_mixed,poa_wm2,cloud_obstruction_probability,1.0
150003,2024-07-16 05:20:00,2024,7,198,5,20,solar,SOL_PAVAGADA,block,PAV_HUB_7,PAV_S7_B03,,,50.0,15min,15,intra_hour_dispatch_correction,Intra-hour dispatch correction,persistence_physical_blend,empirical_residual_band,validation,4.0818,4.2957,3.0559,55.0,47.4983,97.899,GOOD,11,NONE,-0.47274,86.429,85.915,56.666,25.802,22.405,8.197,0.083,220.888,35.061,1015.616,,,,,,,1.1832,144.249,,,3.246,27.344,1018.262,1,1,0.0,0.0,0.0,2.2755,0.0,0.0,0.0,1,normal,0.106,normal,NORMAL,94.0,-0.6164,1.0062,solar_clear_or_mixed,poa_wm2,cloud_obstruction_probability,1.0
150004,2022-06-18 09:45:00,2022,6,169,9,45,solar,SOL_PAVAGADA,block,PAV_HUB_4,PAV_S1_B03,,,50.0,5min,5,real_time_ramp_warning,Real-time nowcast / control-room forecast,persistence_ramp_rate_correction,empirical_residual_band,train,21.213,25.5883,30.9903,55.0,46.0685,84.521,GOOD,17,NONE,0.11409,601.269,568.926,394.986,39.792,53.705,53.551,0.5389,333.32,44.73,1005.716,,,,,,,1.1193,616.422,,,65.621,37.21,1007.756,8,2,17.2264,19.5172,22.5555,25.5938,-5.3292,5.3292,10.6584,0,inverter_derating,0.9482,equipment,WATCH,67.683,0.2062,1.3521,inverter_derating,actual_mw,cloud_obstruction_probability,3.125
150005,2017-04-18 10:45:00,2017,4,108,10,45,solar,SOL_PAVAGADA,hub,PAV_HUB_7,PAV_S7_B01,,,250.0,5min,5,real_time_ramp_warning,Real-time nowcast / control-room forecast,persistence_ramp_rate_correction,empirical_residual_band,train,194.2692,210.0478,199.9889,275.0,229.32,95.972,GOOD,12,NONE,-0.97599,914.81,930.016,383.183,33.572,52.596,2.123,0.0,204.91,64.798,1011.879,,,,,,,1.149,907.123,,,0.0,36.384,1008.332,14,0,188.9945,180.9658,192.2248,203.4838,-3.2303,3.2303,1.2921,1,normal,0.0955,normal,NORMAL,91.416,-0.1757,1.0021,solar_clear_or_mixed,actual_mw,cloud_obstruction_probability,1.25
150006,2020-04-02 00:30:00,2020,4,93,0,30,wind,WND_GADAG_CLUSTER,hub,,,GADAG_F2,GADAG_F2_TG03,140.0,day_ahead_40hour,2400,day_ahead_scheduling,Day-ahead probabilistic forecast,nwp_ensemble_quantile_calibration,calibrated_ensemble_quantiles,train,32.9455,34.4915,58.7209,154.0,129.7991,96.759,GOOD,3,NONE,-0.28042,,,,22.391,,,,,58.471,1009.937,8.9,237.895,0.1663,8.539,9.227,12.541,1.1901,,8.857,233.068,,20.729,1009.581,20,0,0.0,0.0,28.5845,60.2432,-28.5845,28.5845,20.4175,1,normal,0.0738,normal,NORMAL,53.165,0.9377,2.0,wind_normal_regime,nwp_wind_speed_100m_ms,wake_loss_pct,1.0
150007,2018-03-21 10:30:00,2018,3,80,10,30,solar,SOL_PAVAGADA,block,PAV_HUB_4,PAV_S4_B05,,,50.0,5min,5,real_time_ramp_warning,Real-time nowcast / control-room forecast,persistence_ramp_rate_correction,empirical_residual_band,train,26.6078,27.8035,34.9933,55.0,38.9909,95.82,GOOD,8,NONE,-0.15287,626.645,602.22,345.103,29.033,46.895,55.859,0.5993,158.608,68.978,1003.519,,,,,,,1.1566,678.941,,,50.13,28.879,1005.47,11,0,24.2199,24.3559,26.6077,28.8595,-2.3878,2.3878,4.7755,0,normal,0.0941,normal,NORMAL,84.449,-0.7619,1.0021,solar_clear_or_mixed,actual_mw,cloud_obstruction_probability,1.25
150008,2020-01-29 21:40:00,2020,1,29,21,40,solar,SOL_PAVAGADA,plant,PAV_HUB_7,PAV_S8_B04,,,2050.0,15min,15,intra_hour_dispatch_correction,Intra-hour dispatch correction,persistence_physical_blend,empirical_residual_band,train,0.0,0.0,0.0,2255.0,1743.3397,99.971,GOOD,23,NONE,14.30396,0.0,0.0,0.0,13.771,13.635,59.088,0.5583,301.175,76.728,1016.743,,,,,,,1.2342,15.814,,,72.167,12.672,1014.872,19,2,240.2994,70.6011,196.3454,322.0896,43.954,43.954,2.1441,1,cloud_ramp_up,0.8999,weather,WATCH,84.712,0.6518,1.3563,cloud_ramp_up,poa_wm2,cloud_obstruction_probability,2.5
150009,2021-10-05 08:50:00,2021,10,278,8,50,solar,SOL_PAVAGADA,plant,PAV_HUB_1,PAV_S6_B04,,,2050.0,4hour,240,dynamic_reserve_calculation,Same-day extended forecast,physical_weather_to_power_gaussian_residual,quantile_regression,train,1035.8229,1059.6338,1116.156,2255.0,1909.3534,96.996,GOOD,21,NONE,6.03476,523.615,552.994,362.797,29.213,43.652,37.72,0.3828,279.664,35.476,1007.226,,,,,,,1.1602,556.043,,,46.614,31.714,1008.939,5,0,2050.0,1578.8866,1695.3048,1811.7229,354.6952,354.6952,17.3022,0,normal,0.1579,normal,NORMAL,59.396,-0.2943,1.1,solar_clear_or_mixed,poa_wm2,cloud_obstruction_probability,1.0
