row_id,timestamp,year,month,day_of_year,hour,minute,asset_type,plant_id,asset_level,hub_id,block_id,wind_farm_id,turbine_group_id,capacity_mw,horizon,horizon_minutes,business_use_case,business_name,model_family,uncertainty_method,train_split,actual_mw,possible_power_mw,scheduled_mw,local_limit_mw,control_setpoint_mw,availability_pct,scada_quality,scada_latency_seconds,curtailment_status,ramp_rate_mw_min,ghi_wm2,poa_wm2,dni_wm2,ambient_temp_c,module_temp_c,cloud_cover_pct,cloud_obstruction_probability,sky_camera_cloud_motion_deg,humidity_pct,pressure_hpa,hub_height_wind_speed_ms,wind_direction_deg,turbulence_intensity,nacelle_wind_speed_ms,lidar_upstream_wind_ms,wake_loss_pct,air_density_kg_m3,nwp_ghi_forecast_wm2,nwp_wind_speed_100m_ms,nwp_wind_direction_deg,nwp_cloud_cover_pct,nwp_temperature_c,nwp_pressure_hpa,nwp_ensemble_member_id,nwp_issue_lag_hours,target_actual_mw_horizon,forecast_p10_mw,forecast_p50_mw,forecast_p90_mw,residual_mw,absolute_error_mw,normalized_error_pct,inside_p10_p90,event_label,event_probability,root_cause,event_severity,model_confidence_pct,learned_residual_bias_mw,learned_uncertainty_scale,learned_regime_id,feature_importance_top1,feature_importance_top2,sample_weight
162000,2023-10-20 08:45:00,2023,10,293,8,45,solar,SOL_PAVAGADA,hub,PAV_HUB_6,PAV_S6_B01,,,250.0,30min,30,intra_hour_dispatch_correction,Intra-hour dispatch correction,persistence_physical_blend,empirical_residual_band,train,128.9767,134.0125,129.3804,275.0,209.8828,96.6,GOOD,19,NONE,0.20107,557.141,565.68,345.39,25.491,39.966,27.356,0.303,227.875,46.391,1005.675,,,,,,,1.1728,636.416,,,34.181,24.915,1006.499,5,2,138.8499,125.8623,137.4183,148.9743,1.4316,1.4316,0.5726,1,normal,0.1094,normal,NORMAL,92.855,-0.8175,1.0125,solar_clear_or_mixed,poa_wm2,cloud_obstruction_probability,1.0
162001,2021-01-04 03:35:00,2021,1,4,3,35,solar,SOL_PAVAGADA,block,PAV_HUB_7,PAV_S1_B01,,,50.0,2hour,120,intraday_reserve_planning,Intraday forecast / reserve planning,physical_weather_to_power_gaussian_residual,gaussian_residual_band,train,1.6258,1.6969,0.0,55.0,40.9396,96.966,GOOD,13,NONE,0.07555,31.403,33.937,21.233,14.737,12.015,34.738,0.4182,257.601,56.191,1007.415,,,,,,,1.2187,52.535,,,36.321,16.352,1005.484,7,1,12.1068,7.354,9.8852,12.4164,2.2216,2.2216,4.4433,1,normal,0.0732,normal,NORMAL,85.113,-1.3237,1.05,solar_clear_or_mixed,poa_wm2,cloud_obstruction_probability,1.0
162002,2023-05-28 00:50:00,2023,5,148,0,50,wind,WND_GADAG_CLUSTER,block,,,GADAG_F2,GADAG_F2_TG03,20.0,2hour,120,intraday_reserve_planning,Intraday forecast / reserve planning,physical_weather_to_power_gaussian_residual,gaussian_residual_band,train,0.0446,0.045,8.6089,22.0,18.6645,99.977,GOOD,27,NONE,-0.0294,,,,21.122,,,,,47.582,1007.546,4.212,213.948,0.1182,3.541,4.321,7.794,1.1924,,4.268,209.24,,18.371,1001.932,4,2,0.0,0.0,0.0,1.0125,0.0,0.0,0.0,1,normal,0.1479,normal,NORMAL,94.0,-0.8599,1.05,wind_normal_regime,hub_height_wind_speed_ms,wake_loss_pct,1.0
162003,2024-12-25 18:30:00,2024,12,360,18,30,wind,WND_GADAG_CLUSTER,block,,,GADAG_F2,GADAG_F2_TG02,20.0,30min,30,intra_hour_dispatch_correction,Intra-hour dispatch correction,persistence_physical_blend,empirical_residual_band,validation,4.2225,4.4871,8.6628,13.3281,13.3281,94.814,GOOD,15,CONFIRMED,-0.0505,,,,14.556,,,,,73.923,1011.072,8.643,199.072,0.1497,8.396,8.78,8.967,1.2239,,8.549,228.037,,15.264,1010.023,2,0,3.2346,1.6193,2.8634,4.1075,0.3712,0.3712,1.856,1,grid_curtailment_plateau,0.9144,grid_constraint,ALERT,85.288,-0.3577,1.3625,grid_curtailment_plateau,hub_height_wind_speed_ms,local_limit_mw,2.5
162004,2018-01-31 16:15:00,2018,1,31,16,15,wind,WND_GADAG_CLUSTER,block,,,GADAG_F1,GADAG_F1_TG03,20.0,5min,5,real_time_ramp_warning,Real-time nowcast / control-room forecast,persistence_ramp_rate_correction,empirical_residual_band,train,15.2518,15.6431,9.55,22.0,18.3672,95.763,GOOD,21,NONE,0.04914,,,,20.43,,,,,61.952,1010.303,11.704,243.042,0.1429,10.654,12.061,13.539,1.1985,,11.524,228.144,,22.057,1009.343,6,0,15.5094,14.5161,15.4168,16.3175,0.0926,0.0926,0.4629,1,normal,0.1338,normal,NORMAL,93.074,0.5304,1.0021,wind_normal_regime,actual_mw,wake_loss_pct,1.25
162005,2020-07-15 15:40:00,2020,7,197,15,40,wind,WND_GADAG_CLUSTER,block,,,GADAG_F1,GADAG_F1_TG07,20.0,8day,11520,weekly_planning_outlook,Medium-range planning outlook,ensemble_analog_climatology_band,scenario_band,train,0.1308,0.1391,8.5115,22.0,15.0939,96.873,GOOD,17,NONE,-0.0618,,,,35.589,,,,,40.273,997.893,4.744,165.422,0.1408,4.387,5.096,4.364,1.1257,,1.296,198.236,,36.098,1001.379,3,6,0.0,0.0,0.0,20.0,0.0,0.0,0.0,1,normal,0.1335,normal,NORMAL,94.0,0.741,4.5,wind_normal_regime,hub_height_wind_speed_ms,wake_loss_pct,1.0
162006,2017-01-15 11:00:00,2017,1,15,11,0,wind,WND_GADAG_CLUSTER,block,,,GADAG_F3,GADAG_F3_TG04,20.0,1hour,60,intraday_reserve_planning,Intraday forecast / reserve planning,physical_weather_to_power_gaussian_residual,gaussian_residual_band,train,9.6341,9.8087,9.0117,22.0,15.5986,98.746,GOOD,19,NONE,0.04678,,,,23.332,,,,,53.486,1002.913,10.204,338.572,0.1466,9.325,10.739,4.375,1.1781,,10.384,4.868,,22.564,1005.408,3,0,12.5664,11.2996,12.253,13.2064,0.3134,0.3134,1.5669,1,normal,0.0186,normal,NORMAL,90.866,0.5177,1.025,wind_normal_regime,hub_height_wind_speed_ms,wake_loss_pct,1.0
162007,2025-12-28 14:15:00,2025,12,362,14,15,solar,SOL_PAVAGADA,plant,PAV_HUB_1,PAV_S6_B01,,,2050.0,5min,5,real_time_ramp_warning,Real-time nowcast / control-room forecast,persistence_ramp_rate_correction,empirical_residual_band,test,966.4498,1020.4956,1320.6823,1077.1603,1077.1603,97.173,GOOD,14,CONFIRMED,14.72409,508.369,516.855,301.216,21.832,35.532,49.601,0.4848,229.014,57.139,1009.414,,,,,,,1.1918,440.707,,,50.124,21.76,1008.019,4,1,1045.5314,901.8387,1026.4082,1150.9778,19.1232,19.1232,0.9328,1,grid_curtailment_plateau,0.9468,grid_constraint,ALERT,87.134,-4.3264,1.3521,grid_curtailment_plateau,actual_mw,local_limit_mw,3.125
162008,2023-09-29 17:10:00,2023,9,272,17,10,solar,SOL_PAVAGADA,plant,PAV_HUB_5,PAV_S5_B03,,,2050.0,15min,15,intra_hour_dispatch_correction,Intra-hour dispatch correction,persistence_physical_blend,empirical_residual_band,train,589.2686,629.2766,632.9832,2255.0,2147.1329,94.823,GOOD,13,NONE,-5.43983,296.71,310.808,209.036,21.757,28.533,32.416,0.2532,286.355,36.522,1017.382,,,,,,,1.2015,309.384,,,19.288,25.246,1017.633,13,0,488.1725,426.9791,520.2732,613.5673,-32.1007,32.1007,1.5659,1,normal,0.1149,normal,NORMAL,90.868,-0.8806,1.0062,solar_clear_or_mixed,poa_wm2,cloud_obstruction_probability,1.0
162009,2021-10-23 13:10:00,2021,10,296,13,10,wind,WND_GADAG_CLUSTER,block,,,GADAG_F1,GADAG_F1_TG01,20.0,15min,15,intra_hour_dispatch_correction,Intra-hour dispatch correction,persistence_physical_blend,empirical_residual_band,train,3.7703,3.9227,8.8993,22.0,17.0546,97.816,GOOD,32,NONE,0.02208,,,,31.063,,,,,44.861,1004.866,8.328,174.208,0.1156,8.102,8.669,5.479,1.1504,,8.162,196.461,,29.712,1005.588,9,1,4.6723,3.1378,4.048,4.9581,0.6243,0.6243,3.1215,1,normal,0.1467,normal,NORMAL,87.757,0.0263,1.0062,wind_normal_regime,hub_height_wind_speed_ms,wake_loss_pct,1.0
