row_id,timestamp,year,month,day_of_year,hour,minute,asset_type,plant_id,asset_level,hub_id,block_id,wind_farm_id,turbine_group_id,capacity_mw,horizon,horizon_minutes,business_use_case,business_name,model_family,uncertainty_method,train_split,actual_mw,possible_power_mw,scheduled_mw,local_limit_mw,control_setpoint_mw,availability_pct,scada_quality,scada_latency_seconds,curtailment_status,ramp_rate_mw_min,ghi_wm2,poa_wm2,dni_wm2,ambient_temp_c,module_temp_c,cloud_cover_pct,cloud_obstruction_probability,sky_camera_cloud_motion_deg,humidity_pct,pressure_hpa,hub_height_wind_speed_ms,wind_direction_deg,turbulence_intensity,nacelle_wind_speed_ms,lidar_upstream_wind_ms,wake_loss_pct,air_density_kg_m3,nwp_ghi_forecast_wm2,nwp_wind_speed_100m_ms,nwp_wind_direction_deg,nwp_cloud_cover_pct,nwp_temperature_c,nwp_pressure_hpa,nwp_ensemble_member_id,nwp_issue_lag_hours,target_actual_mw_horizon,forecast_p10_mw,forecast_p50_mw,forecast_p90_mw,residual_mw,absolute_error_mw,normalized_error_pct,inside_p10_p90,event_label,event_probability,root_cause,event_severity,model_confidence_pct,learned_residual_bias_mw,learned_uncertainty_scale,learned_regime_id,feature_importance_top1,feature_importance_top2,sample_weight
36000,2016-03-01 17:55:00,2016,3,61,17,55,wind,WND_GADAG_CLUSTER,plant,,,GADAG_F3,GADAG_F3_TG07,420.0,day_ahead_40hour,2400,day_ahead_scheduling,Day-ahead probabilistic forecast,nwp_ensemble_quantile_calibration,calibrated_ensemble_quantiles,train,19.5094,20.8952,161.5361,462.0,383.3795,95.884,GOOD,28,NONE,0.06048,,,,13.978,,,,,86.121,1011.144,6.456,227.496,0.163,6.195,7.087,12.169,1.2265,,8.5,262.679,,14.04,1017.664,5,12,152.6098,0.0,75.5803,170.5563,77.0295,77.0295,18.3403,1,normal,0.162,normal,NORMAL,57.319,-0.5146,2.0,wind_normal_regime,nwp_wind_speed_100m_ms,wake_loss_pct,1.0
36001,2016-11-28 19:15:00,2016,11,333,19,15,wind,WND_GADAG_CLUSTER,block,,,GADAG_F3,GADAG_F3_TG07,20.0,2hour,120,intraday_reserve_planning,Intraday forecast / reserve planning,physical_weather_to_power_gaussian_residual,gaussian_residual_band,train,1.0308,1.0513,8.7745,13.1103,13.1103,97.119,GOOD,14,CONFIRMED,0.02108,,,,13.808,,,,,42.847,1004.094,6.51,268.228,0.1869,6.244,6.938,11.385,1.2186,,6.074,271.759,,14.392,1001.556,10,1,2.7118,1.9254,3.2754,4.6253,-0.5636,0.5636,2.8179,1,grid_curtailment_plateau,0.7946,grid_constraint,ALERT,83.364,-3.4054,1.4,grid_curtailment_plateau,hub_height_wind_speed_ms,local_limit_mw,2.5
36002,2015-02-16 16:55:00,2015,2,47,16,55,solar,SOL_PAVAGADA,hub,PAV_HUB_6,PAV_S7_B01,,,250.0,2hour,120,intraday_reserve_planning,Intraday forecast / reserve planning,physical_weather_to_power_gaussian_residual,gaussian_residual_band,train,56.0026,60.7756,87.557,275.0,257.3072,96.338,STALE,825,NONE,1.49745,257.956,248.02,141.892,20.485,30.665,83.974,0.9018,196.064,71.613,1008.664,,,,,,,1.1963,301.352,,,77.853,21.081,1003.444,19,1,245.4564,199.7727,219.6607,239.5487,25.7957,25.7957,10.3183,0,scada_stale_signal,0.7865,data_quality,WATCH,60.363,-0.6161,1.65,scada_stale_signal,poa_wm2,scada_quality,2.5
36003,2025-12-21 07:25:00,2025,12,355,7,25,solar,SOL_PAVAGADA,block,PAV_HUB_2,PAV_S4_B04,,,50.0,5min,5,real_time_ramp_warning,Real-time nowcast / control-room forecast,persistence_ramp_rate_correction,empirical_residual_band,test,14.4025,15.4501,19.1821,31.5086,31.5086,95.393,GOOD,4,CONFIRMED,0.07691,333.003,313.272,203.309,20.608,28.893,65.886,0.6098,225.361,53.331,1005.529,,,,,,,1.1921,237.916,,,78.093,19.927,1003.227,8,0,15.7196,11.4596,14.4979,17.5362,1.2217,1.2217,2.4435,1,grid_curtailment_plateau,0.7765,grid_constraint,ALERT,84.113,-2.1374,1.3521,grid_curtailment_plateau,actual_mw,local_limit_mw,3.125
36004,2022-02-22 12:40:00,2022,2,53,12,40,wind,WND_GADAG_CLUSTER,block,,,GADAG_F2,GADAG_F2_TG06,20.0,15min,15,intra_hour_dispatch_correction,Intra-hour dispatch correction,persistence_physical_blend,empirical_residual_band,train,7.8772,8.0666,9.0801,22.0,16.7125,98.696,GOOD,18,NONE,0.00617,,,,27.938,,,,,70.251,1008.43,9.724,188.743,0.1178,9.58,9.777,3.303,1.1665,,8.889,189.714,,27.685,1008.433,6,1,7.7851,6.8043,7.7145,8.6247,0.0706,0.0706,0.3532,1,normal,0.1132,normal,NORMAL,93.294,-0.6546,1.0062,wind_normal_regime,hub_height_wind_speed_ms,wake_loss_pct,1.0
36005,2016-06-02 08:45:00,2016,6,154,8,45,wind,WND_GADAG_CLUSTER,hub,,,GADAG_F1,GADAG_F1_TG06,140.0,30min,30,intra_hour_dispatch_correction,Intra-hour dispatch correction,persistence_physical_blend,empirical_residual_band,train,25.1267,25.6775,58.1519,154.0,138.3361,97.83,GOOD,28,NONE,1.90197,,,,35.534,,,,,46.825,1010.435,8.364,243.135,0.2033,7.39,8.574,13.348,1.14,,8.301,235.461,,36.172,1006.845,14,2,73.3386,67.7384,76.4468,85.1552,-3.1082,3.1082,2.2201,1,wind_ramp_up,0.7524,weather,WATCH,84.56,0.192,1.3625,wind_ramp_up,hub_height_wind_speed_ms,wake_loss_pct,2.5
36006,2017-07-07 12:40:00,2017,7,188,12,40,wind,WND_GADAG_CLUSTER,block,,,GADAG_F1,GADAG_F1_TG07,20.0,5min,5,real_time_ramp_warning,Real-time nowcast / control-room forecast,persistence_ramp_rate_correction,empirical_residual_band,train,0.526,0.5347,9.1376,22.0,18.6426,98.343,GOOD,6,NONE,0.00611,,,,34.833,,,,,39.039,1009.02,5.736,280.975,0.1147,5.14,5.709,4.828,1.141,,5.602,296.503,,35.896,1006.198,5,0,1.5758,0.0,0.5469,1.4477,1.0289,1.0289,5.1444,0,normal,0.08,normal,NORMAL,83.711,1.039,1.0021,wind_normal_regime,actual_mw,wake_loss_pct,1.25
36007,2015-02-05 12:40:00,2015,2,36,12,40,solar,SOL_PAVAGADA,plant,PAV_HUB_4,PAV_S6_B04,,,2050.0,5min,5,real_time_ramp_warning,Real-time nowcast / control-room forecast,persistence_ramp_rate_correction,empirical_residual_band,train,988.737,1043.0151,1546.2837,2255.0,1703.1821,97.529,GOOD,3,NONE,5.22123,539.786,550.348,395.47,25.852,46.576,72.281,0.7724,181.908,58.186,1008.368,,,,,,,1.1745,481.278,,,71.37,26.44,1008.854,3,0,1124.2856,919.2001,1011.5236,1103.8471,112.762,112.762,5.5006,0,normal,0.0988,normal,NORMAL,82.999,0.7672,1.0021,solar_clear_or_mixed,actual_mw,cloud_obstruction_probability,1.25
36008,2022-07-11 12:20:00,2022,7,192,12,20,solar,SOL_PAVAGADA,plant,PAV_HUB_3,PAV_S5_B04,,,2050.0,2hour,120,intraday_reserve_planning,Intraday forecast / reserve planning,physical_weather_to_power_gaussian_residual,gaussian_residual_band,train,1392.9159,1474.9112,1598.1191,2255.0,1979.5522,97.372,GOOD,23,NONE,-5.51183,802.333,803.591,501.086,38.505,54.909,27.777,0.3279,236.023,36.458,1018.328,,,,,,,1.138,746.512,,,30.328,38.445,1015.619,14,0,756.5255,700.4005,804.1797,907.9589,-47.6542,47.6542,2.3246,1,normal,0.1113,normal,NORMAL,89.351,0.1216,1.05,solar_clear_or_mixed,poa_wm2,cloud_obstruction_probability,1.0
36009,2021-11-15 06:45:00,2021,11,319,6,45,wind,WND_GADAG_CLUSTER,hub,,,GADAG_F3,GADAG_F3_TG01,140.0,30min,30,intra_hour_dispatch_correction,Intra-hour dispatch correction,persistence_physical_blend,empirical_residual_band,train,64.5393,71.3968,60.0655,154.0,128.653,95.784,GOOD,16,NONE,2.1444,,,,19.821,,,,,59.489,1013.832,10.251,204.668,0.1434,10.236,10.745,2.463,1.2052,,9.78,190.441,,19.34,1011.662,15,2,126.6966,113.1151,121.8235,130.5319,4.8731,4.8731,3.4808,1,wind_ramp_up,0.64,weather,WATCH,82.038,-0.9933,1.3625,wind_ramp_up,hub_height_wind_speed_ms,wake_loss_pct,2.5
