row_id,timestamp,year,month,day_of_year,hour,minute,asset_type,plant_id,asset_level,hub_id,block_id,wind_farm_id,turbine_group_id,capacity_mw,horizon,horizon_minutes,business_use_case,business_name,model_family,uncertainty_method,train_split,actual_mw,possible_power_mw,scheduled_mw,local_limit_mw,control_setpoint_mw,availability_pct,scada_quality,scada_latency_seconds,curtailment_status,ramp_rate_mw_min,ghi_wm2,poa_wm2,dni_wm2,ambient_temp_c,module_temp_c,cloud_cover_pct,cloud_obstruction_probability,sky_camera_cloud_motion_deg,humidity_pct,pressure_hpa,hub_height_wind_speed_ms,wind_direction_deg,turbulence_intensity,nacelle_wind_speed_ms,lidar_upstream_wind_ms,wake_loss_pct,air_density_kg_m3,nwp_ghi_forecast_wm2,nwp_wind_speed_100m_ms,nwp_wind_direction_deg,nwp_cloud_cover_pct,nwp_temperature_c,nwp_pressure_hpa,nwp_ensemble_member_id,nwp_issue_lag_hours,target_actual_mw_horizon,forecast_p10_mw,forecast_p50_mw,forecast_p90_mw,residual_mw,absolute_error_mw,normalized_error_pct,inside_p10_p90,event_label,event_probability,root_cause,event_severity,model_confidence_pct,learned_residual_bias_mw,learned_uncertainty_scale,learned_regime_id,feature_importance_top1,feature_importance_top2,sample_weight
288000,2023-05-28 07:45:00,2023,5,148,7,45,solar,SOL_PAVAGADA,block,PAV_HUB_4,PAV_S4_B03,,,50.0,5min,5,real_time_ramp_warning,Real-time nowcast / control-room forecast,persistence_ramp_rate_correction,empirical_residual_band,train,15.8274,17.0453,18.9322,55.0,44.866,96.166,STALE,865,NONE,-0.22271,367.627,366.689,230.619,32.774,45.089,72.752,0.6292,230.267,54.978,1017.267,,,,,,,1.1581,356.05,,,68.487,29.905,1018.869,10,2,15.8782,11.3921,14.9922,18.5922,0.8861,0.8861,1.7722,1,scada_stale_signal,0.7963,data_quality,WATCH,77.456,0.8282,1.6021,scada_stale_signal,actual_mw,scada_quality,3.125
288001,2019-11-19 00:15:00,2019,11,323,0,15,solar,SOL_PAVAGADA,plant,PAV_HUB_4,PAV_S5_B04,,,2050.0,1hour,60,intraday_reserve_planning,Intraday forecast / reserve planning,physical_weather_to_power_gaussian_residual,gaussian_residual_band,train,83.888,88.0859,0.0,1088.5461,1088.5461,98.471,GOOD,27,CONFIRMED,10.80835,43.645,42.969,26.786,11.818,9.394,56.122,0.5315,150.658,56.009,1012.055,,,,,,,1.2369,0.0,,,41.207,14.561,1011.117,6,1,636.3762,528.0596,659.1503,790.241,-22.7741,22.7741,1.1109,1,local_limit_clipping,0.8767,weather,WATCH,86.778,-0.3451,1.375,local_limit_clipping,poa_wm2,cloud_obstruction_probability,2.5
288002,2016-02-17 09:35:00,2016,2,48,9,35,solar,SOL_PAVAGADA,block,PAV_HUB_1,PAV_S5_B01,,,50.0,day_ahead_40hour,2400,day_ahead_scheduling,Day-ahead probabilistic forecast,nwp_ensemble_quantile_calibration,calibrated_ensemble_quantiles,train,31.5402,33.6854,34.6191,55.0,44.041,95.216,GOOD,17,NONE,0.01065,718.513,710.423,477.599,22.768,39.766,20.755,0.3265,183.755,53.311,1002.553,,,,,,,1.1799,903.288,,,9.908,25.498,1007.367,3,12,50.0,31.9389,43.2456,50.0,6.7544,6.7544,13.5088,1,normal,0.0597,normal,NORMAL,66.982,0.9833,2.0,solar_clear_or_mixed,nwp_ghi_forecast_wm2,cloud_obstruction_probability,1.0
288003,2015-07-04 17:55:00,2015,7,185,17,55,wind,WND_GADAG_CLUSTER,block,,,GADAG_F1,GADAG_F1_TG05,20.0,8day,11520,weekly_planning_outlook,Medium-range planning outlook,ensemble_analog_climatology_band,scenario_band,train,0.0,0.0,9.0185,22.0,16.2722,98.141,GOOD,28,NONE,0.27344,,,,29.37,,,,,33.945,1008.613,2.874,308.886,0.198,2.643,2.87,3.997,1.1612,,3.065,281.497,,31.295,1007.947,2,0,20.0,0.0,4.922,20.0,15.078,15.078,75.39,1,wind_ramp_up,0.618,weather,WATCH,35.0,0.5328,4.5,wind_ramp_up,hub_height_wind_speed_ms,wake_loss_pct,2.5
288004,2017-05-22 21:20:00,2017,5,142,21,20,wind,WND_GADAG_CLUSTER,block,,,GADAG_F1,GADAG_F1_TG03,20.0,30min,30,intra_hour_dispatch_correction,Intra-hour dispatch correction,persistence_physical_blend,empirical_residual_band,train,0.7091,0.7411,8.5533,22.0,15.1897,96.823,GOOD,4,NONE,0.01208,,,,26.875,,,,,48.799,1000.347,6.018,191.883,0.1247,5.494,6.516,1.716,1.1612,,6.162,164.548,,23.886,1000.694,4,0,1.0356,0.1251,1.0496,1.9741,-0.0141,0.0141,0.0703,1,normal,0.1538,normal,NORMAL,93.859,0.8694,1.0125,wind_normal_regime,hub_height_wind_speed_ms,wake_loss_pct,1.0
288005,2023-06-18 05:55:00,2023,6,169,5,55,wind,WND_GADAG_CLUSTER,block,,,GADAG_F3,GADAG_F3_TG02,20.0,1hour,60,intraday_reserve_planning,Intraday forecast / reserve planning,physical_weather_to_power_gaussian_residual,gaussian_residual_band,train,1.9089,2.0571,8.349,22.0,19.3826,94.48,GOOD,33,NONE,0.25907,,,,31.065,,,,,54.28,1000.063,7.444,222.002,0.1901,7.52,7.742,14.563,1.1449,,7.673,209.989,,28.919,1005.9,12,0,16.1983,14.6678,15.9467,17.2257,0.2516,0.2516,1.2578,1,wind_ramp_up,0.8316,weather,WATCH,86.484,0.6224,1.375,wind_ramp_up,hub_height_wind_speed_ms,wake_loss_pct,2.5
288006,2021-05-14 07:45:00,2021,5,134,7,45,solar,SOL_PAVAGADA,block,PAV_HUB_3,PAV_S7_B05,,,50.0,5min,5,real_time_ramp_warning,Real-time nowcast / control-room forecast,persistence_ramp_rate_correction,empirical_residual_band,train,20.5153,20.7982,21.3319,55.0,44.4946,97.894,GOOD,20,NONE,0.04327,449.075,441.169,380.17,30.72,41.324,46.79,0.506,200.998,58.437,1007.724,,,,,,,1.155,446.846,,,54.102,31.753,1006.036,15,2,20.7944,18.5881,20.8399,23.0916,-0.0455,0.0455,0.0909,1,normal,0.0198,normal,NORMAL,93.818,-0.8424,1.0021,solar_clear_or_mixed,actual_mw,cloud_obstruction_probability,1.25
288007,2024-07-07 12:40:00,2024,7,189,12,40,solar,SOL_PAVAGADA,plant,PAV_HUB_6,PAV_S1_B03,,,2050.0,1hour,60,intraday_reserve_planning,Intraday forecast / reserve planning,physical_weather_to_power_gaussian_residual,gaussian_residual_band,validation,1592.901,1626.8908,1668.5191,2255.0,1583.1248,97.726,GOOD,5,NONE,-13.65883,836.801,901.344,589.687,41.705,59.152,23.265,0.3438,354.763,42.857,1005.723,,,,,,,1.1125,777.019,,,4.772,40.827,1006.019,17,1,751.8448,748.7773,846.4994,944.2215,-94.6546,94.6546,4.6173,1,normal,0.1382,normal,NORMAL,84.765,1.1214,1.025,solar_clear_or_mixed,poa_wm2,cloud_obstruction_probability,1.0
288008,2016-03-09 09:50:00,2016,3,69,9,50,wind,WND_GADAG_CLUSTER,block,,,GADAG_F1,GADAG_F1_TG04,20.0,5min,5,real_time_ramp_warning,Real-time nowcast / control-room forecast,persistence_ramp_rate_correction,empirical_residual_band,train,3.3001,3.3018,8.5335,22.0,20.5089,96.988,GOOD,22,NONE,0.04897,,,,25.318,,,,,57.551,1009.774,8.193,268.396,0.1987,7.701,8.382,14.041,1.1783,,8.82,300.974,,24.91,1010.376,18,2,3.7568,2.7547,3.6554,4.5561,0.1014,0.1014,0.5069,1,normal,0.1739,normal,NORMAL,92.986,0.362,1.0021,wind_normal_regime,actual_mw,wake_loss_pct,1.25
288009,2018-07-25 16:00:00,2018,7,206,16,0,solar,SOL_PAVAGADA,block,PAV_HUB_8,PAV_S6_B05,,,50.0,5min,5,real_time_ramp_warning,Real-time nowcast / control-room forecast,persistence_ramp_rate_correction,empirical_residual_band,train,22.0202,22.7943,23.9294,55.0,52.2823,96.856,GOOD,8,NONE,-0.77181,452.785,485.874,278.33,31.957,42.634,36.829,0.3267,250.842,32.292,1009.708,,,,,,,1.1526,449.558,,,36.344,33.037,1006.527,9,0,15.7973,15.4913,18.5296,21.5679,-2.7323,2.7323,5.4646,1,cloud_ramp_down,0.6179,weather,WATCH,78.071,1.5468,1.3521,cloud_ramp_down,actual_mw,cloud_obstruction_probability,3.125
