row_id,timestamp,year,month,day_of_year,hour,minute,asset_type,plant_id,asset_level,hub_id,block_id,wind_farm_id,turbine_group_id,capacity_mw,horizon,horizon_minutes,business_use_case,business_name,model_family,uncertainty_method,train_split,actual_mw,possible_power_mw,scheduled_mw,local_limit_mw,control_setpoint_mw,availability_pct,scada_quality,scada_latency_seconds,curtailment_status,ramp_rate_mw_min,ghi_wm2,poa_wm2,dni_wm2,ambient_temp_c,module_temp_c,cloud_cover_pct,cloud_obstruction_probability,sky_camera_cloud_motion_deg,humidity_pct,pressure_hpa,hub_height_wind_speed_ms,wind_direction_deg,turbulence_intensity,nacelle_wind_speed_ms,lidar_upstream_wind_ms,wake_loss_pct,air_density_kg_m3,nwp_ghi_forecast_wm2,nwp_wind_speed_100m_ms,nwp_wind_direction_deg,nwp_cloud_cover_pct,nwp_temperature_c,nwp_pressure_hpa,nwp_ensemble_member_id,nwp_issue_lag_hours,target_actual_mw_horizon,forecast_p10_mw,forecast_p50_mw,forecast_p90_mw,residual_mw,absolute_error_mw,normalized_error_pct,inside_p10_p90,event_label,event_probability,root_cause,event_severity,model_confidence_pct,learned_residual_bias_mw,learned_uncertainty_scale,learned_regime_id,feature_importance_top1,feature_importance_top2,sample_weight
102000,2020-02-12 15:00:00,2020,2,43,15,0,solar,SOL_PAVAGADA,block,PAV_HUB_8,PAV_S5_B04,,,50.0,2hour,120,intraday_reserve_planning,Intraday forecast / reserve planning,physical_weather_to_power_gaussian_residual,gaussian_residual_band,train,30.2539,32.2499,31.1667,55.0,43.5302,95.838,GOOD,6,NONE,-0.06142,681.711,665.93,341.949,21.437,33.98,16.759,0.1598,321.943,74.843,1006.322,,,,,,,1.1897,618.393,,,11.261,18.837,1001.625,16,1,23.1753,21.1561,23.6873,26.2185,-0.512,0.512,1.024,1,normal,0.0343,normal,NORMAL,91.952,0.1181,1.05,solar_clear_or_mixed,poa_wm2,cloud_obstruction_probability,1.0
102001,2024-03-19 10:25:00,2024,3,79,10,25,wind,WND_GADAG_CLUSTER,block,,,GADAG_F1,GADAG_F1_TG07,20.0,8day,11520,weekly_planning_outlook,Medium-range planning outlook,ensemble_analog_climatology_band,scenario_band,validation,12.7703,13.9333,7.9474,22.0,18.7172,97.137,GOOD,29,NONE,0.00527,,,,25.872,,,,,68.854,1007.835,11.071,180.062,0.1528,10.424,11.295,3.392,1.1738,,8.541,182.376,,22.396,1006.71,14,0,20.0,0.0,5.8424,20.0,14.1576,14.1576,70.7878,1,normal,0.095,normal,NORMAL,35.0,-0.2709,4.5,wind_normal_regime,hub_height_wind_speed_ms,wake_loss_pct,1.0
102002,2018-11-18 19:20:00,2018,11,322,19,20,wind,WND_GADAG_CLUSTER,block,,,GADAG_F1,GADAG_F1_TG07,20.0,2hour,120,intraday_reserve_planning,Intraday forecast / reserve planning,physical_weather_to_power_gaussian_residual,gaussian_residual_band,train,1.8813,2.0944,9.171,22.0,20.6146,96.945,GOOD,23,NONE,0.20539,,,,12.033,,,,,44.191,1006.204,7.451,231.118,0.171,6.928,7.535,13.422,1.2288,,8.897,235.598,,9.504,1005.175,18,0,20.0,18.65,20.0,20.0,0.0,0.0,0.0,1,wind_ramp_up,0.6065,weather,WATCH,89.0,-0.3826,1.4,wind_ramp_up,hub_height_wind_speed_ms,wake_loss_pct,2.5
102003,2024-02-16 22:25:00,2024,2,47,22,25,solar,SOL_PAVAGADA,block,PAV_HUB_7,PAV_S1_B03,,,50.0,day_ahead_40hour,2400,day_ahead_scheduling,Day-ahead probabilistic forecast,nwp_ensemble_quantile_calibration,calibrated_ensemble_quantiles,validation,0.0,0.0,0.0,55.0,50.063,85.866,GOOD,28,NONE,0.16789,0.0,0.0,0.0,14.489,16.657,58.728,0.6969,193.21,63.259,1012.267,,,,,,,1.2256,44.278,,,55.127,18.887,1012.722,2,0,50.0,0.0,4.9038,18.1891,45.0962,45.0962,90.1924,0,inverter_derating,0.9257,equipment,WATCH,35.0,0.3011,2.35,inverter_derating,nwp_ghi_forecast_wm2,cloud_obstruction_probability,2.5
102004,2016-06-23 06:15:00,2016,6,175,6,15,wind,WND_GADAG_CLUSTER,block,,,GADAG_F1,GADAG_F1_TG04,20.0,day_ahead_40hour,2400,day_ahead_scheduling,Day-ahead probabilistic forecast,nwp_ensemble_quantile_calibration,calibrated_ensemble_quantiles,train,0.4656,0.4785,8.0033,22.0,19.9023,97.537,GOOD,21,NONE,0.08499,,,,28.677,,,,,55.375,1008.199,5.644,209.225,0.2031,5.32,5.518,5.593,1.1633,,6.374,214.677,,26.468,1007.333,14,12,20.0,0.0,2.4455,6.9681,17.5545,17.5545,87.7727,0,normal,0.0527,normal,NORMAL,35.0,0.1196,2.0,wind_normal_regime,nwp_wind_speed_100m_ms,wake_loss_pct,1.0
102005,2025-10-22 05:00:00,2025,10,295,5,0,solar,SOL_PAVAGADA,plant,PAV_HUB_1,PAV_S1_B02,,,2050.0,2hour,120,intraday_reserve_planning,Intraday forecast / reserve planning,physical_weather_to_power_gaussian_residual,gaussian_residual_band,test,5.9174,6.3705,0.0,2255.0,2075.1952,94.697,GOOD,7,NONE,14.67213,3.142,3.108,1.447,13.365,13.555,37.253,0.2144,176.586,23.453,1005.52,,,,,,,1.2223,84.217,,,43.072,13.061,1010.189,17,2,1636.5988,1503.4013,1607.1805,1710.9597,29.4183,29.4183,1.435,1,normal,0.1409,normal,NORMAL,91.13,1.8967,1.05,solar_clear_or_mixed,poa_wm2,cloud_obstruction_probability,1.0
102006,2016-12-01 20:20:00,2016,12,336,20,20,solar,SOL_PAVAGADA,hub,PAV_HUB_3,PAV_S8_B01,,,250.0,4hour,240,dynamic_reserve_calculation,Same-day extended forecast,physical_weather_to_power_gaussian_residual,quantile_regression,train,0.0,0.0,0.0,275.0,222.4754,96.786,STALE,306,NONE,1.08759,0.0,0.0,0.0,10.359,8.334,31.48,0.1849,321.521,52.869,1011.076,,,,,,,1.242,0.0,,,30.94,8.394,1011.169,7,1,250.0,95.5181,117.4594,139.4007,132.5406,132.5406,53.0162,0,scada_stale_signal,0.6557,data_quality,WATCH,35.0,-0.2435,1.7,scada_stale_signal,poa_wm2,scada_quality,2.5
102007,2025-09-28 07:20:00,2025,9,271,7,20,solar,SOL_PAVAGADA,block,PAV_HUB_6,PAV_S6_B01,,,50.0,1hour,60,intraday_reserve_planning,Intraday forecast / reserve planning,physical_weather_to_power_gaussian_residual,gaussian_residual_band,test,15.6199,16.9207,21.2753,27.5388,27.5388,94.717,GOOD,16,CONFIRMED,0.16033,332.614,342.103,207.27,21.059,28.081,43.099,0.4722,201.26,26.016,1008.954,,,,,,,1.1944,299.539,,,43.283,21.41,1009.658,16,1,21.6451,21.0161,24.2135,27.4108,-2.5684,2.5684,5.1367,1,grid_curtailment_plateau,0.6062,grid_constraint,ALERT,78.727,-1.7048,1.375,grid_curtailment_plateau,poa_wm2,local_limit_mw,2.5
102008,2020-02-21 07:35:00,2020,2,52,7,35,wind,WND_GADAG_CLUSTER,block,,,GADAG_F2,GADAG_F2_TG02,20.0,8day,11520,weekly_planning_outlook,Medium-range planning outlook,ensemble_analog_climatology_band,scenario_band,train,15.0311,15.2912,9.8577,22.0,20.9814,97.611,GOOD,32,NONE,-0.0505,,,,20.3,,,,,71.856,1003.757,11.358,114.883,0.1714,11.374,11.502,4.529,1.1913,,10.957,109.628,,23.278,1002.844,4,12,0.0,0.0,12.5607,20.0,-12.5607,12.5607,62.8035,1,normal,0.01,normal,NORMAL,35.0,-0.8995,4.5,wind_normal_regime,hub_height_wind_speed_ms,wake_loss_pct,1.0
102009,2025-09-29 02:35:00,2025,9,272,2,35,wind,WND_GADAG_CLUSTER,hub,,,GADAG_F3,GADAG_F3_TG01,140.0,day_ahead_40hour,2400,day_ahead_scheduling,Day-ahead probabilistic forecast,nwp_ensemble_quantile_calibration,calibrated_ensemble_quantiles,test,3.5757,3.7559,58.4771,154.0,141.6571,96.608,GOOD,11,NONE,-0.12204,,,,22.328,,,,,39.283,1007.228,5.804,237.612,0.1471,5.506,5.99,11.317,1.1872,,4.564,273.46,,24.469,1009.959,18,6,0.0,0.0,0.0,31.6587,0.0,0.0,0.0,1,normal,0.1523,normal,NORMAL,94.0,-0.3705,2.0,wind_normal_regime,nwp_wind_speed_100m_ms,wake_loss_pct,1.0
