row_id,timestamp,year,month,day_of_year,hour,minute,asset_type,plant_id,asset_level,hub_id,block_id,wind_farm_id,turbine_group_id,capacity_mw,horizon,horizon_minutes,business_use_case,business_name,model_family,uncertainty_method,train_split,actual_mw,possible_power_mw,scheduled_mw,local_limit_mw,control_setpoint_mw,availability_pct,scada_quality,scada_latency_seconds,curtailment_status,ramp_rate_mw_min,ghi_wm2,poa_wm2,dni_wm2,ambient_temp_c,module_temp_c,cloud_cover_pct,cloud_obstruction_probability,sky_camera_cloud_motion_deg,humidity_pct,pressure_hpa,hub_height_wind_speed_ms,wind_direction_deg,turbulence_intensity,nacelle_wind_speed_ms,lidar_upstream_wind_ms,wake_loss_pct,air_density_kg_m3,nwp_ghi_forecast_wm2,nwp_wind_speed_100m_ms,nwp_wind_direction_deg,nwp_cloud_cover_pct,nwp_temperature_c,nwp_pressure_hpa,nwp_ensemble_member_id,nwp_issue_lag_hours,target_actual_mw_horizon,forecast_p10_mw,forecast_p50_mw,forecast_p90_mw,residual_mw,absolute_error_mw,normalized_error_pct,inside_p10_p90,event_label,event_probability,root_cause,event_severity,model_confidence_pct,learned_residual_bias_mw,learned_uncertainty_scale,learned_regime_id,feature_importance_top1,feature_importance_top2,sample_weight
192000,2019-10-13 01:30:00,2019,10,286,1,30,solar,SOL_PAVAGADA,block,PAV_HUB_5,PAV_S5_B01,,,50.0,4hour,240,dynamic_reserve_calculation,Same-day extended forecast,physical_weather_to_power_gaussian_residual,quantile_regression,train,0.0,0.0,0.0,55.0,38.9845,97.992,GOOD,17,NONE,-0.16667,0.0,0.0,0.0,18.072,19.488,41.746,0.3679,203.885,42.168,1014.705,,,,,,,1.2135,0.0,,,42.739,20.938,1015.395,8,0,0.0,0.0,0.0,2.8395,0.0,0.0,0.0,1,normal,0.1564,normal,NORMAL,94.0,0.5541,1.1,solar_clear_or_mixed,poa_wm2,cloud_obstruction_probability,1.0
192001,2015-04-19 08:50:00,2015,4,109,8,50,solar,SOL_PAVAGADA,block,PAV_HUB_5,PAV_S5_B05,,,50.0,15min,15,intra_hour_dispatch_correction,Intra-hour dispatch correction,persistence_physical_blend,empirical_residual_band,train,31.658,31.5836,29.4529,55.0,46.6483,98.672,GOOD,5,NONE,-0.20795,666.95,679.516,473.988,28.474,45.117,22.527,0.2557,283.586,71.965,1005.353,,,,,,,1.1608,645.554,,,18.717,29.708,1005.891,13,2,29.7808,26.584,28.8595,31.1349,0.9213,0.9213,1.8427,1,normal,0.1344,normal,NORMAL,90.315,-0.0031,1.0062,solar_clear_or_mixed,poa_wm2,cloud_obstruction_probability,1.0
192002,2025-02-22 01:35:00,2025,2,53,1,35,solar,SOL_PAVAGADA,hub,PAV_HUB_2,PAV_S5_B01,,,250.0,15min,15,intra_hour_dispatch_correction,Intra-hour dispatch correction,persistence_physical_blend,empirical_residual_band,test,23.3364,24.7486,0.0,275.0,193.9942,98.194,GOOD,12,NONE,-1.44326,95.781,98.994,66.079,15.639,15.195,3.0,0.0,243.902,73.989,1003.567,,,,,,,1.2103,140.436,,,0.0,14.361,1005.133,18,2,6.091,0.0,5.0296,16.4069,1.0614,1.0614,0.4245,1,normal,0.0419,normal,NORMAL,93.151,0.5059,1.0062,solar_clear_or_mixed,poa_wm2,cloud_obstruction_probability,1.0
192003,2022-06-26 13:15:00,2022,6,177,13,15,wind,WND_GADAG_CLUSTER,plant,,,GADAG_F1,GADAG_F1_TG02,420.0,15min,15,intra_hour_dispatch_correction,Intra-hour dispatch correction,persistence_physical_blend,empirical_residual_band,train,16.8891,16.8135,182.5543,462.0,414.7158,96.714,GOOD,29,NONE,1.17478,,,,39.634,,,,,38.337,1012.386,6.226,239.672,0.2003,6.007,6.679,13.046,1.1273,,6.697,209.686,,40.807,1013.442,17,2,22.6575,14.4769,33.5908,52.7048,-10.9333,10.9333,2.6032,1,normal,0.1371,normal,NORMAL,88.794,-2.0797,1.0062,wind_normal_regime,hub_height_wind_speed_ms,wake_loss_pct,1.0
192004,2020-11-12 19:50:00,2020,11,317,19,50,wind,WND_GADAG_CLUSTER,hub,,,GADAG_F2,GADAG_F2_TG05,140.0,4hour,240,dynamic_reserve_calculation,Same-day extended forecast,physical_weather_to_power_gaussian_residual,quantile_regression,train,34.503,35.0698,60.0796,154.0,141.612,97.193,GOOD,3,NONE,2.57869,,,,9.408,,,,,51.807,1010.13,9.078,239.608,0.1912,8.662,9.455,18.665,1.2451,,8.34,224.767,,8.17,1007.664,9,2,140.0,129.5198,140.0,140.0,0.0,0.0,0.0,1,wind_ramp_up,0.7515,weather,WATCH,89.0,-0.7775,1.45,wind_ramp_up,hub_height_wind_speed_ms,wake_loss_pct,2.5
192005,2021-08-21 12:55:00,2021,8,233,12,55,wind,WND_GADAG_CLUSTER,hub,,,GADAG_F1,GADAG_F1_TG01,140.0,5min,5,real_time_ramp_warning,Real-time nowcast / control-room forecast,persistence_ramp_rate_correction,empirical_residual_band,train,4.6469,4.7613,62.8706,154.0,139.0976,98.038,GOOD,16,NONE,0.17378,,,,39.751,,,,,27.629,1010.88,5.961,150.982,0.132,6.062,6.168,4.498,1.1252,,6.385,153.57,,40.153,1013.28,15,1,1.9507,0.0,5.6759,11.9809,-3.7252,3.7252,2.6608,1,normal,0.017,normal,NORMAL,88.678,0.3119,1.0021,wind_normal_regime,actual_mw,wake_loss_pct,1.25
192006,2020-01-14 12:00:00,2020,1,14,12,0,solar,SOL_PAVAGADA,block,PAV_HUB_3,PAV_S5_B02,,,50.0,5min,5,real_time_ramp_warning,Real-time nowcast / control-room forecast,persistence_ramp_rate_correction,empirical_residual_band,train,27.3743,29.4912,39.361,55.0,37.5938,98.462,GOOD,8,NONE,0.10579,603.156,632.762,295.465,25.713,44.388,52.528,0.3937,174.918,61.059,1009.219,,,,,,,1.1761,524.733,,,57.78,24.63,1015.053,1,2,26.4535,25.4848,27.7366,29.9884,-1.2831,1.2831,2.5663,1,normal,0.0434,normal,NORMAL,88.867,-0.1994,1.0021,solar_clear_or_mixed,actual_mw,cloud_obstruction_probability,1.25
192007,2025-03-29 17:45:00,2025,3,88,17,45,wind,WND_GADAG_CLUSTER,block,,,GADAG_F2,GADAG_F2_TG01,20.0,day_ahead_40hour,2400,day_ahead_scheduling,Day-ahead probabilistic forecast,nwp_ensemble_quantile_calibration,calibrated_ensemble_quantiles,test,3.9168,4.0069,8.7281,10.6061,10.6061,97.797,GOOD,8,CONFIRMED,-0.04511,,,,18.344,,,,,71.663,1007.858,8.342,280.43,0.1909,7.988,9.385,4.176,1.2042,,9.027,309.457,,18.049,1006.332,4,12,0.0,0.0,4.6685,9.9826,-4.6685,4.6685,23.3424,1,grid_curtailment_plateau,0.7607,grid_constraint,ALERT,42.315,-3.1113,2.35,grid_curtailment_plateau,nwp_wind_speed_100m_ms,local_limit_mw,2.5
192008,2022-01-25 02:35:00,2022,1,25,2,35,wind,WND_GADAG_CLUSTER,hub,,,GADAG_F3,GADAG_F3_TG07,140.0,5min,5,real_time_ramp_warning,Real-time nowcast / control-room forecast,persistence_ramp_rate_correction,empirical_residual_band,train,114.4268,124.0015,58.7796,154.0,106.8358,94.608,GOOD,32,NONE,0.62439,,,,12.186,,,,,76.267,1010.411,11.757,161.445,0.1227,11.146,12.497,3.843,1.2333,,11.543,159.203,,12.808,1005.937,6,2,119.8999,111.0035,117.3085,123.6135,2.5914,2.5914,1.851,1,normal,0.0125,normal,NORMAL,90.298,-1.2447,1.0021,wind_normal_regime,actual_mw,wake_loss_pct,1.25
192009,2017-04-10 09:40:00,2017,4,100,9,40,solar,SOL_PAVAGADA,hub,PAV_HUB_6,PAV_S2_B02,,,250.0,30min,30,intra_hour_dispatch_correction,Intra-hour dispatch correction,persistence_physical_blend,empirical_residual_band,train,193.4074,197.6615,174.2855,275.0,255.3191,100.0,GOOD,23,NONE,2.40061,804.956,866.036,563.017,34.142,49.872,9.341,0.0729,273.076,66.354,1011.494,,,,,,,1.1464,846.795,,,15.122,34.453,1009.636,7,2,250.0,238.444,250.0,250.0,0.0,0.0,0.0,1,normal,0.0631,normal,NORMAL,94.0,-0.1837,1.0125,solar_clear_or_mixed,poa_wm2,cloud_obstruction_probability,1.0
192010,2021-06-02 22:35:00,2021,6,153,22,35,solar,SOL_PAVAGADA,plant,PAV_HUB_3,PAV_S1_B03,,,2050.0,5min,5,real_time_ramp_warning,Real-time nowcast / control-room forecast,persistence_ramp_rate_correction,empirical_residual_band,train,52.2051,53.5904,0.0,2255.0,1706.021,96.814,GOOD,27,NONE,-3.53719,24.276,26.142,18.851,19.331,18.243,9.623,0.1945,238.499,59.046,1002.363,,,,,,,1.1936,59.191,,,12.531,20.356,1003.627,20,1,0.0,0.0,43.2015,135.525,-43.2015,43.2015,2.1074,1,normal,0.0765,normal,NORMAL,89.785,-0.1055,1.0021,solar_clear_or_mixed,actual_mw,cloud_obstruction_probability,1.25
