row_id,timestamp,year,month,day_of_year,hour,minute,asset_type,plant_id,asset_level,hub_id,block_id,wind_farm_id,turbine_group_id,capacity_mw,horizon,horizon_minutes,business_use_case,business_name,model_family,uncertainty_method,train_split,actual_mw,possible_power_mw,scheduled_mw,local_limit_mw,control_setpoint_mw,availability_pct,scada_quality,scada_latency_seconds,curtailment_status,ramp_rate_mw_min,ghi_wm2,poa_wm2,dni_wm2,ambient_temp_c,module_temp_c,cloud_cover_pct,cloud_obstruction_probability,sky_camera_cloud_motion_deg,humidity_pct,pressure_hpa,hub_height_wind_speed_ms,wind_direction_deg,turbulence_intensity,nacelle_wind_speed_ms,lidar_upstream_wind_ms,wake_loss_pct,air_density_kg_m3,nwp_ghi_forecast_wm2,nwp_wind_speed_100m_ms,nwp_wind_direction_deg,nwp_cloud_cover_pct,nwp_temperature_c,nwp_pressure_hpa,nwp_ensemble_member_id,nwp_issue_lag_hours,target_actual_mw_horizon,forecast_p10_mw,forecast_p50_mw,forecast_p90_mw,residual_mw,absolute_error_mw,normalized_error_pct,inside_p10_p90,event_label,event_probability,root_cause,event_severity,model_confidence_pct,learned_residual_bias_mw,learned_uncertainty_scale,learned_regime_id,feature_importance_top1,feature_importance_top2,sample_weight
27000,2020-07-29 12:20:00,2020,7,211,12,20,solar,SOL_PAVAGADA,block,PAV_HUB_5,PAV_S2_B03,,,50.0,15min,15,intra_hour_dispatch_correction,Intra-hour dispatch correction,persistence_physical_blend,empirical_residual_band,train,33.1619,34.6229,35.4772,55.0,43.6103,98.214,GOOD,31,NONE,0.04172,808.99,775.16,432.123,38.353,55.483,31.276,0.3345,236.127,26.617,1000.982,,,,,,,1.1191,803.334,,,35.994,37.874,1001.46,12,2,33.9845,31.9691,34.2446,36.5201,-0.2601,0.2601,0.5202,1,normal,0.082,normal,NORMAL,92.96,0.1378,1.0062,solar_clear_or_mixed,poa_wm2,cloud_obstruction_probability,1.0
27001,2023-11-30 23:50:00,2023,11,334,23,50,solar,SOL_PAVAGADA,block,PAV_HUB_5,PAV_S3_B01,,,50.0,5min,5,real_time_ramp_warning,Real-time nowcast / control-room forecast,persistence_ramp_rate_correction,empirical_residual_band,train,0.0,0.0,0.0,55.0,38.2644,97.774,GOOD,4,NONE,-0.02165,0.0,0.0,0.0,10.151,8.724,38.959,0.4317,207.493,58.923,1011.671,,,,,,,1.2437,10.943,,,49.255,14.17,1013.722,20,2,1.8476,0.0,0.0,2.2518,1.8476,1.8476,3.6952,1,normal,0.0952,normal,NORMAL,86.61,-0.8505,1.0021,solar_clear_or_mixed,actual_mw,cloud_obstruction_probability,1.25
27002,2018-12-30 17:05:00,2018,12,364,17,5,solar,SOL_PAVAGADA,hub,PAV_HUB_6,PAV_S5_B03,,,250.0,15min,15,intra_hour_dispatch_correction,Intra-hour dispatch correction,persistence_physical_blend,empirical_residual_band,train,77.3001,80.6728,74.3092,275.0,246.5389,99.295,GOOD,5,NONE,0.01517,315.463,322.691,199.283,15.549,18.505,28.48,0.192,176.511,64.674,1018.193,,,,,,,1.2283,410.347,,,34.861,14.682,1012.68,7,0,83.7281,68.6562,80.0336,91.4109,3.6945,3.6945,1.4778,1,normal,0.0201,normal,NORMAL,91.044,-0.0146,1.0062,solar_clear_or_mixed,poa_wm2,cloud_obstruction_probability,1.0
27003,2019-11-17 15:05:00,2019,11,321,15,5,wind,WND_GADAG_CLUSTER,block,,,GADAG_F1,GADAG_F1_TG05,20.0,15min,15,intra_hour_dispatch_correction,Intra-hour dispatch correction,persistence_physical_blend,empirical_residual_band,train,6.0619,6.3736,8.2959,22.0,18.6254,96.239,GOOD,3,NONE,-0.35563,,,,23.349,,,,,49.151,1004.401,9.373,224.066,0.1761,9.255,10.277,10.227,1.1798,,9.362,220.328,,21.899,1002.178,9,1,0.0,0.0621,1.2888,2.5156,-1.2888,1.2888,6.4442,0,wind_ramp_down,0.9111,weather,WATCH,76.112,-0.1991,1.3563,wind_ramp_down,hub_height_wind_speed_ms,wake_loss_pct,2.5
27004,2022-11-18 02:40:00,2022,11,322,2,40,solar,SOL_PAVAGADA,hub,PAV_HUB_4,PAV_S3_B05,,,250.0,15min,15,intra_hour_dispatch_correction,Intra-hour dispatch correction,persistence_physical_blend,empirical_residual_band,train,0.0,0.0,0.0,275.0,220.1381,95.577,SUSPECT,20,NONE,-0.57372,0.0,0.0,0.0,17.115,15.664,62.168,0.6402,272.307,57.913,1014.813,,,,,,,1.2176,39.799,,,82.203,17.769,1011.474,13,2,0.0,0.0,0.0,14.204,0.0,0.0,0.0,1,normal,0.124,normal,NORMAL,86.0,0.0745,1.2562,solar_clear_or_mixed,poa_wm2,scada_quality,1.0
27005,2017-03-29 06:50:00,2017,3,88,6,50,solar,SOL_PAVAGADA,block,PAV_HUB_6,PAV_S2_B04,,,50.0,1hour,60,intraday_reserve_planning,Intraday forecast / reserve planning,physical_weather_to_power_gaussian_residual,gaussian_residual_band,train,15.6922,16.1956,14.9116,55.0,44.5577,95.882,GOOD,16,NONE,-0.25089,307.907,323.913,188.708,18.594,23.182,52.299,0.5288,293.38,58.52,1006.286,,,,,,,1.2013,301.905,,,62.21,19.896,1008.275,2,0,0.0,0.0,2.0844,4.4679,-2.0844,2.0844,4.1688,1,normal,0.1061,normal,NORMAL,85.662,1.1379,1.025,solar_clear_or_mixed,poa_wm2,cloud_obstruction_probability,1.0
27006,2016-08-02 17:15:00,2016,8,215,17,15,solar,SOL_PAVAGADA,block,PAV_HUB_7,PAV_S7_B01,,,50.0,1hour,60,intraday_reserve_planning,Intraday forecast / reserve planning,physical_weather_to_power_gaussian_residual,gaussian_residual_band,train,12.8919,13.3144,14.7973,55.0,43.6735,96.228,GOOD,24,NONE,0.04675,287.686,283.417,166.937,32.229,42.267,22.055,0.2401,288.589,39.38,1013.297,,,,,,,1.1556,280.165,,,36.812,30.128,1014.618,4,2,15.5158,13.1193,15.5027,17.8862,0.013,0.013,0.026,1,normal,0.0473,normal,NORMAL,93.948,-0.7977,1.025,solar_clear_or_mixed,poa_wm2,cloud_obstruction_probability,1.0
27007,2016-02-05 10:35:00,2016,2,36,10,35,solar,SOL_PAVAGADA,block,PAV_HUB_2,PAV_S6_B03,,,50.0,2hour,120,intraday_reserve_planning,Intraday forecast / reserve planning,physical_weather_to_power_gaussian_residual,gaussian_residual_band,train,28.5107,33.282,37.6721,30.1702,30.1702,97.799,GOOD,20,CONFIRMED,-0.03338,669.479,725.464,482.536,28.744,48.561,46.621,0.3863,319.92,62.554,1002.613,,,,,,,1.1566,659.906,,,56.611,29.841,998.627,6,0,23.9877,21.9236,25.2986,28.6735,-1.3109,1.3109,2.6218,1,local_limit_clipping,0.7414,weather,WATCH,83.756,-0.3457,1.4,local_limit_clipping,poa_wm2,cloud_obstruction_probability,2.5
27008,2024-12-03 04:30:00,2024,12,338,4,30,wind,WND_GADAG_CLUSTER,hub,,,GADAG_F3,GADAG_F3_TG06,140.0,15min,15,intra_hour_dispatch_correction,Intra-hour dispatch correction,persistence_physical_blend,empirical_residual_band,validation,116.9194,122.5109,55.1745,154.0,130.0569,96.56,GOOD,29,NONE,-0.45037,,,,17.071,,,,,52.994,1013.096,11.728,280.584,0.102,11.477,12.582,4.068,1.2157,,11.355,276.58,,16.48,1016.891,18,0,109.363,103.5211,109.8924,116.2637,-0.5295,0.5295,0.3782,1,normal,0.053,normal,NORMAL,93.244,0.6879,1.0062,wind_normal_regime,hub_height_wind_speed_ms,wake_loss_pct,1.0
27009,2020-11-16 22:30:00,2020,11,321,22,30,solar,SOL_PAVAGADA,plant,PAV_HUB_1,PAV_S1_B04,,,2050.0,5min,5,real_time_ramp_warning,Real-time nowcast / control-room forecast,persistence_ramp_rate_correction,empirical_residual_band,train,20.0944,21.9018,0.0,981.3585,981.3585,97.398,GOOD,16,CONFIRMED,-0.60493,10.141,10.684,7.25,19.637,15.925,37.342,0.4472,310.989,44.26,1014.921,,,,,,,1.2073,0.0,,,32.173,19.827,1014.218,15,2,114.0046,0.0,15.3628,139.9323,98.6418,98.6418,4.8118,1,grid_curtailment_plateau,0.7565,grid_constraint,ALERT,79.376,-3.1944,1.3521,grid_curtailment_plateau,actual_mw,local_limit_mw,3.125
