row_id,timestamp,year,month,day_of_year,hour,minute,asset_type,plant_id,asset_level,hub_id,block_id,wind_farm_id,turbine_group_id,capacity_mw,horizon,horizon_minutes,business_use_case,business_name,model_family,uncertainty_method,train_split,actual_mw,possible_power_mw,scheduled_mw,local_limit_mw,control_setpoint_mw,availability_pct,scada_quality,scada_latency_seconds,curtailment_status,ramp_rate_mw_min,ghi_wm2,poa_wm2,dni_wm2,ambient_temp_c,module_temp_c,cloud_cover_pct,cloud_obstruction_probability,sky_camera_cloud_motion_deg,humidity_pct,pressure_hpa,hub_height_wind_speed_ms,wind_direction_deg,turbulence_intensity,nacelle_wind_speed_ms,lidar_upstream_wind_ms,wake_loss_pct,air_density_kg_m3,nwp_ghi_forecast_wm2,nwp_wind_speed_100m_ms,nwp_wind_direction_deg,nwp_cloud_cover_pct,nwp_temperature_c,nwp_pressure_hpa,nwp_ensemble_member_id,nwp_issue_lag_hours,target_actual_mw_horizon,forecast_p10_mw,forecast_p50_mw,forecast_p90_mw,residual_mw,absolute_error_mw,normalized_error_pct,inside_p10_p90,event_label,event_probability,root_cause,event_severity,model_confidence_pct,learned_residual_bias_mw,learned_uncertainty_scale,learned_regime_id,feature_importance_top1,feature_importance_top2,sample_weight
60000,2021-01-25 12:40:00,2021,1,25,12,40,solar,SOL_PAVAGADA,plant,PAV_HUB_8,PAV_S1_B02,,,2050.0,5min,5,real_time_ramp_warning,Real-time nowcast / control-room forecast,persistence_ramp_rate_correction,empirical_residual_band,train,887.6343,973.7938,1467.2102,898.0949,898.0949,95.794,GOOD,33,CONFIRMED,7.33596,498.861,506.791,356.784,28.277,42.911,83.123,0.7393,278.703,80.576,1007.572,,,,,,,1.1642,576.761,,,91.009,26.577,1006.745,19,1,903.6214,824.8968,949.4663,1074.0359,-45.845,45.845,2.2363,1,grid_curtailment_plateau,0.7523,grid_constraint,ALERT,84.527,-1.4092,1.3521,grid_curtailment_plateau,actual_mw,local_limit_mw,3.125
60001,2022-03-26 21:40:00,2022,3,85,21,40,solar,SOL_PAVAGADA,plant,PAV_HUB_6,PAV_S2_B04,,,2050.0,2hour,120,intraday_reserve_planning,Intraday forecast / reserve planning,physical_weather_to_power_gaussian_residual,gaussian_residual_band,train,37.9074,40.3061,0.0,2255.0,2034.833,96.853,GOOD,25,NONE,-0.93339,18.873,19.661,10.747,18.917,20.622,45.147,0.4495,276.099,64.696,1009.199,,,,,,,1.2034,86.543,,,45.111,20.47,1013.954,17,1,0.0,0.0,0.0,103.7792,0.0,0.0,0.0,1,normal,0.1642,normal,NORMAL,94.0,0.6755,1.05,solar_clear_or_mixed,poa_wm2,cloud_obstruction_probability,1.0
60002,2016-03-22 01:35:00,2016,3,82,1,35,wind,WND_GADAG_CLUSTER,block,,,GADAG_F3,GADAG_F3_TG01,20.0,5min,5,real_time_ramp_warning,Real-time nowcast / control-room forecast,persistence_ramp_rate_correction,empirical_residual_band,train,5.539,5.8856,9.7987,22.0,16.7338,95.611,GOOD,4,NONE,-0.05094,,,,15.625,,,,,79.696,1008.805,9.268,235.307,0.1241,8.685,9.817,12.87,1.2167,,9.097,253.637,,17.393,1007.934,7,2,4.9464,4.3969,5.2976,6.1984,-0.3513,0.3513,1.7563,1,normal,0.0461,normal,NORMAL,90.487,-0.5032,1.0021,wind_normal_regime,actual_mw,wake_loss_pct,1.25
60003,2015-04-23 09:55:00,2015,4,113,9,55,solar,SOL_PAVAGADA,plant,PAV_HUB_6,PAV_S1_B02,,,2050.0,5min,5,real_time_ramp_warning,Real-time nowcast / control-room forecast,persistence_ramp_rate_correction,empirical_residual_band,train,1178.3326,1318.9219,1548.1535,2255.0,1900.3121,94.966,STALE,575,NONE,-3.71452,694.634,700.316,469.466,30.24,48.23,45.75,0.4719,320.944,63.564,1010.849,,,,,,,1.1604,706.668,,,39.66,30.826,1013.31,5,2,1130.3539,1038.0943,1185.6967,1333.2991,-55.3428,55.3428,2.6996,1,scada_stale_signal,0.6709,data_quality,WATCH,75.601,-0.2418,1.6021,scada_stale_signal,actual_mw,scada_quality,3.125
60004,2018-04-07 22:30:00,2018,4,97,22,30,solar,SOL_PAVAGADA,block,PAV_HUB_4,PAV_S1_B03,,,50.0,1hour,60,intraday_reserve_planning,Intraday forecast / reserve planning,physical_weather_to_power_gaussian_residual,gaussian_residual_band,train,0.0,0.0,0.0,55.0,42.0885,96.362,GOOD,11,NONE,-0.12517,0.0,0.0,0.0,21.918,19.161,15.121,0.1254,277.743,77.813,1001.319,,,,,,,1.1819,0.0,,,11.568,23.454,998.891,15,0,0.0,0.0,0.0,2.3835,0.0,0.0,0.0,1,normal,0.1004,normal,NORMAL,94.0,0.1544,1.025,solar_clear_or_mixed,poa_wm2,cloud_obstruction_probability,1.0
60005,2015-05-25 17:15:00,2015,5,145,17,15,wind,WND_GADAG_CLUSTER,hub,,,GADAG_F2,GADAG_F2_TG01,140.0,30min,30,intra_hour_dispatch_correction,Intra-hour dispatch correction,persistence_physical_blend,empirical_residual_band,train,2.3771,2.3906,60.4731,154.0,146.6176,98.414,GOOD,34,NONE,1.41611,,,,30.001,,,,,64.957,1011.154,5.353,192.739,0.1362,4.458,5.216,4.501,1.1617,,4.701,177.327,,29.392,1011.343,14,2,46.8665,33.9933,40.4647,46.936,6.4018,6.4018,4.5727,1,normal,0.0626,normal,NORMAL,84.855,-1.0904,1.0125,wind_normal_regime,hub_height_wind_speed_ms,wake_loss_pct,1.0
60006,2024-04-26 20:20:00,2024,4,117,20,20,wind,WND_GADAG_CLUSTER,block,,,GADAG_F2,GADAG_F2_TG01,20.0,8day,11520,weekly_planning_outlook,Medium-range planning outlook,ensemble_analog_climatology_band,scenario_band,validation,0.4636,0.4739,8.1293,22.0,15.0495,97.214,GOOD,8,NONE,0.05252,,,,18.481,,,,,54.522,1004.251,5.61,289.647,0.2023,5.57,5.658,2.806,1.1993,,0.0,355.671,,31.298,999.499,2,12,20.0,0.0,1.0149,20.0,18.9851,18.9851,94.9254,1,normal,0.0755,normal,NORMAL,35.0,-0.5488,4.5,wind_normal_regime,hub_height_wind_speed_ms,wake_loss_pct,1.0
60007,2017-05-18 19:30:00,2017,5,138,19,30,solar,SOL_PAVAGADA,hub,PAV_HUB_5,PAV_S4_B05,,,250.0,5min,5,real_time_ramp_warning,Real-time nowcast / control-room forecast,persistence_ramp_rate_correction,empirical_residual_band,train,3.3952,3.5746,0.0,275.0,237.7962,96.115,GOOD,23,NONE,-0.90932,13.899,14.298,9.65,19.619,20.13,52.31,0.5294,192.891,62.0,1000.297,,,,,,,1.1899,87.451,,,51.77,18.836,1002.131,20,2,0.8796,0.0,1.1501,12.409,-0.2705,0.2705,0.1082,1,normal,0.1077,normal,NORMAL,93.784,0.2471,1.0021,solar_clear_or_mixed,actual_mw,cloud_obstruction_probability,1.25
60008,2025-09-11 10:25:00,2025,9,254,10,25,wind,WND_GADAG_CLUSTER,plant,,,GADAG_F2,GADAG_F2_TG06,420.0,day_ahead_40hour,2400,day_ahead_scheduling,Day-ahead probabilistic forecast,nwp_ensemble_quantile_calibration,calibrated_ensemble_quantiles,test,7.4445,7.8083,193.571,462.0,409.5096,96.416,GOOD,9,NONE,0.21279,,,,29.712,,,,,31.343,1014.573,5.425,308.227,0.1453,4.949,6.096,4.984,1.1667,,5.791,302.83,,31.278,1015.422,3,12,420.0,0.0,15.0602,110.0362,404.9398,404.9398,96.4142,0,normal,0.0827,normal,NORMAL,35.0,0.0975,2.0,wind_normal_regime,nwp_wind_speed_100m_ms,wake_loss_pct,1.0
60009,2022-12-26 15:15:00,2022,12,360,15,15,wind,WND_GADAG_CLUSTER,hub,,,GADAG_F1,GADAG_F1_TG05,140.0,15min,15,intra_hour_dispatch_correction,Intra-hour dispatch correction,persistence_physical_blend,empirical_residual_band,train,30.6481,31.1751,64.3343,154.0,111.6638,97.793,GOOD,29,NONE,-0.33006,,,,21.724,,,,,59.333,1010.353,8.504,157.68,0.1401,8.062,8.674,2.663,1.1933,,8.804,166.506,,25.686,1005.922,5,1,26.8513,20.4105,26.7818,33.1531,0.0695,0.0695,0.0496,1,normal,0.0523,normal,NORMAL,93.901,0.4105,1.0062,wind_normal_regime,hub_height_wind_speed_ms,wake_loss_pct,1.0
