row_id,timestamp,year,month,day_of_year,hour,minute,asset_type,plant_id,asset_level,hub_id,block_id,wind_farm_id,turbine_group_id,capacity_mw,horizon,horizon_minutes,business_use_case,business_name,model_family,uncertainty_method,train_split,actual_mw,possible_power_mw,scheduled_mw,local_limit_mw,control_setpoint_mw,availability_pct,scada_quality,scada_latency_seconds,curtailment_status,ramp_rate_mw_min,ghi_wm2,poa_wm2,dni_wm2,ambient_temp_c,module_temp_c,cloud_cover_pct,cloud_obstruction_probability,sky_camera_cloud_motion_deg,humidity_pct,pressure_hpa,hub_height_wind_speed_ms,wind_direction_deg,turbulence_intensity,nacelle_wind_speed_ms,lidar_upstream_wind_ms,wake_loss_pct,air_density_kg_m3,nwp_ghi_forecast_wm2,nwp_wind_speed_100m_ms,nwp_wind_direction_deg,nwp_cloud_cover_pct,nwp_temperature_c,nwp_pressure_hpa,nwp_ensemble_member_id,nwp_issue_lag_hours,target_actual_mw_horizon,forecast_p10_mw,forecast_p50_mw,forecast_p90_mw,residual_mw,absolute_error_mw,normalized_error_pct,inside_p10_p90,event_label,event_probability,root_cause,event_severity,model_confidence_pct,learned_residual_bias_mw,learned_uncertainty_scale,learned_regime_id,feature_importance_top1,feature_importance_top2,sample_weight
159000,2020-01-19 18:30:00,2020,1,19,18,30,solar,SOL_PAVAGADA,block,PAV_HUB_2,PAV_S2_B01,,,50.0,5min,5,real_time_ramp_warning,Real-time nowcast / control-room forecast,persistence_ramp_rate_correction,empirical_residual_band,train,7.2396,7.4147,4.1998,55.0,52.3884,95.517,GOOD,20,NONE,-0.16202,150.367,148.293,78.306,13.771,15.872,15.942,0.2141,246.643,67.497,1012.126,,,,,,,1.2285,94.566,,,20.344,15.818,1014.192,6,2,7.5979,4.0076,6.2594,8.5112,1.3385,1.3385,2.677,1,normal,0.1274,normal,NORMAL,88.646,1.2735,1.0021,solar_clear_or_mixed,actual_mw,cloud_obstruction_probability,1.25
159001,2019-08-13 08:35:00,2019,8,225,8,35,solar,SOL_PAVAGADA,plant,PAV_HUB_6,PAV_S8_B05,,,2050.0,5min,5,real_time_ramp_warning,Real-time nowcast / control-room forecast,persistence_ramp_rate_correction,empirical_residual_band,train,732.0723,768.6905,1090.8082,2255.0,1543.6371,95.218,GOOD,27,NONE,33.89893,426.218,400.932,254.602,28.99,43.501,58.648,0.6674,237.115,37.892,1009.083,,,,,,,1.1632,573.482,,,59.922,25.247,1007.266,1,0,931.3102,804.303,928.8726,1053.4421,2.4376,2.4376,0.1189,1,cloud_ramp_up,0.6939,weather,WATCH,88.762,1.1233,1.3521,cloud_ramp_up,actual_mw,cloud_obstruction_probability,3.125
159002,2024-03-01 18:50:00,2024,3,61,18,50,solar,SOL_PAVAGADA,block,PAV_HUB_3,PAV_S1_B03,,,50.0,5min,5,real_time_ramp_warning,Real-time nowcast / control-room forecast,persistence_ramp_rate_correction,empirical_residual_band,validation,1.4549,1.4228,1.5052,55.0,42.9509,98.283,GOOD,12,NONE,0.06951,28.304,28.457,16.237,15.787,18.353,59.946,0.658,271.933,80.925,1014.263,,,,,,,1.2226,43.884,,,70.006,17.186,1015.051,8,1,1.3347,0.0,1.8416,4.0934,-0.507,0.507,1.0139,1,normal,0.0611,normal,NORMAL,91.972,0.1151,1.0021,solar_clear_or_mixed,actual_mw,cloud_obstruction_probability,1.25
159003,2025-09-09 14:05:00,2025,9,252,14,5,wind,WND_GADAG_CLUSTER,plant,,,GADAG_F3,GADAG_F3_TG03,420.0,2hour,120,intraday_reserve_planning,Intraday forecast / reserve planning,physical_weather_to_power_gaussian_residual,gaussian_residual_band,test,48.0807,49.8983,174.8531,462.0,362.4944,97.256,GOOD,34,NONE,2.47823,,,,35.309,,,,,26.429,1010.911,7.638,238.805,0.1562,7.377,8.257,13.185,1.1414,,7.884,233.271,,36.913,1012.501,15,0,361.0047,295.4852,316.7473,338.0093,44.2574,44.2574,10.5375,0,normal,0.1781,normal,NORMAL,72.925,-0.6407,1.05,wind_normal_regime,hub_height_wind_speed_ms,wake_loss_pct,1.0
159004,2022-06-10 16:55:00,2022,6,161,16,55,wind,WND_GADAG_CLUSTER,plant,,,GADAG_F2,GADAG_F2_TG06,420.0,day_ahead_40hour,2400,day_ahead_scheduling,Day-ahead probabilistic forecast,nwp_ensemble_quantile_calibration,calibrated_ensemble_quantiles,train,15.7814,16.6301,174.5258,462.0,317.8349,96.878,GOOD,13,NONE,1.03887,,,,28.256,,,,,36.49,1007.483,6.253,251.8,0.1584,5.635,6.734,16.167,1.1641,,7.506,260.224,,34.225,1004.477,19,0,420.0,0.0,58.6169,153.5929,361.3831,361.3831,86.0436,0,normal,0.0782,normal,NORMAL,35.0,0.2435,2.0,wind_normal_regime,nwp_wind_speed_100m_ms,wake_loss_pct,1.0
159005,2015-06-20 20:00:00,2015,6,171,20,0,solar,SOL_PAVAGADA,hub,PAV_HUB_4,PAV_S4_B01,,,250.0,15min,15,intra_hour_dispatch_correction,Intra-hour dispatch correction,persistence_physical_blend,empirical_residual_band,train,0.0,0.0,0.0,275.0,259.6376,95.109,GOOD,16,NONE,-0.45127,0.0,0.0,0.0,23.822,25.844,10.451,0.2026,245.343,43.291,1004.262,,,,,,,1.1777,0.0,,,5.717,25.419,1006.523,11,1,0.0,0.0,0.0,11.3773,0.0,0.0,0.0,1,normal,0.1247,normal,NORMAL,94.0,-0.6016,1.0062,solar_clear_or_mixed,poa_wm2,cloud_obstruction_probability,1.0
159006,2020-10-15 11:35:00,2020,10,289,11,35,solar,SOL_PAVAGADA,plant,PAV_HUB_5,PAV_S5_B03,,,2050.0,5min,5,real_time_ramp_warning,Real-time nowcast / control-room forecast,persistence_ramp_rate_correction,empirical_residual_band,train,1336.214,1412.3575,1518.361,2255.0,1635.5248,97.909,GOOD,33,NONE,5.78445,752.966,758.455,420.219,33.374,51.181,20.189,0.0609,230.367,39.218,1013.125,,,,,,,1.1511,753.473,,,15.625,36.368,1015.628,13,2,1433.6787,1284.6152,1376.9387,1469.2622,56.74,56.74,2.7678,1,normal,0.0323,normal,NORMAL,88.464,0.396,1.0021,solar_clear_or_mixed,actual_mw,cloud_obstruction_probability,1.25
159007,2017-08-19 03:40:00,2017,8,231,3,40,wind,WND_GADAG_CLUSTER,plant,,,GADAG_F3,GADAG_F3_TG04,420.0,day_ahead_40hour,2400,day_ahead_scheduling,Day-ahead probabilistic forecast,nwp_ensemble_quantile_calibration,calibrated_ensemble_quantiles,train,35.668,42.7812,175.5928,462.0,318.3719,80.565,GOOD,30,NONE,-0.20516,,,,23.348,,,,,31.926,1014.323,7.339,202.67,0.2796,7.213,8.035,9.124,1.1914,,8.727,214.78,,23.343,1013.488,17,6,0.0,0.0,85.2364,196.8332,-85.2364,85.2364,20.2944,1,turbine_derating,0.737,equipment,WATCH,48.411,1.2148,2.35,turbine_derating,nwp_wind_speed_100m_ms,wake_loss_pct,2.5
159008,2023-04-13 16:20:00,2023,4,103,16,20,wind,WND_GADAG_CLUSTER,hub,,,GADAG_F2,GADAG_F2_TG04,140.0,15min,15,intra_hour_dispatch_correction,Intra-hour dispatch correction,persistence_physical_blend,empirical_residual_band,train,12.8457,13.8735,64.2147,154.0,115.1131,95.293,GOOD,11,NONE,0.50212,,,,26.295,,,,,61.891,1005.595,7.386,273.973,0.1591,7.276,8.111,14.357,1.1696,,7.029,266.457,,26.229,1006.702,4,1,17.956,13.044,19.4153,25.7866,-1.4593,1.4593,1.0424,1,normal,0.1712,normal,NORMAL,91.915,0.5241,1.0062,wind_normal_regime,hub_height_wind_speed_ms,wake_loss_pct,1.0
159009,2017-04-07 15:45:00,2017,4,97,15,45,wind,WND_GADAG_CLUSTER,plant,,,GADAG_F1,GADAG_F1_TG05,420.0,4hour,240,dynamic_reserve_calculation,Same-day extended forecast,physical_weather_to_power_gaussian_residual,quantile_regression,train,50.6784,51.8233,192.3746,462.0,355.3871,96.327,GOOD,30,NONE,2.42072,,,,33.096,,,,,56.264,1007.134,7.699,261.815,0.1766,7.591,7.739,13.304,1.1453,,7.14,276.553,,31.475,1009.324,3,0,420.0,286.7424,310.5939,334.4455,109.4061,109.4061,26.0491,0,normal,0.1247,normal,NORMAL,41.902,0.6996,1.1,wind_normal_regime,hub_height_wind_speed_ms,wake_loss_pct,1.0
