row_id,timestamp,year,month,day_of_year,hour,minute,asset_type,plant_id,asset_level,hub_id,block_id,wind_farm_id,turbine_group_id,capacity_mw,horizon,horizon_minutes,business_use_case,business_name,model_family,uncertainty_method,train_split,actual_mw,possible_power_mw,scheduled_mw,local_limit_mw,control_setpoint_mw,availability_pct,scada_quality,scada_latency_seconds,curtailment_status,ramp_rate_mw_min,ghi_wm2,poa_wm2,dni_wm2,ambient_temp_c,module_temp_c,cloud_cover_pct,cloud_obstruction_probability,sky_camera_cloud_motion_deg,humidity_pct,pressure_hpa,hub_height_wind_speed_ms,wind_direction_deg,turbulence_intensity,nacelle_wind_speed_ms,lidar_upstream_wind_ms,wake_loss_pct,air_density_kg_m3,nwp_ghi_forecast_wm2,nwp_wind_speed_100m_ms,nwp_wind_direction_deg,nwp_cloud_cover_pct,nwp_temperature_c,nwp_pressure_hpa,nwp_ensemble_member_id,nwp_issue_lag_hours,target_actual_mw_horizon,forecast_p10_mw,forecast_p50_mw,forecast_p90_mw,residual_mw,absolute_error_mw,normalized_error_pct,inside_p10_p90,event_label,event_probability,root_cause,event_severity,model_confidence_pct,learned_residual_bias_mw,learned_uncertainty_scale,learned_regime_id,feature_importance_top1,feature_importance_top2,sample_weight
75000,2025-02-09 02:10:00,2025,2,40,2,10,solar,SOL_PAVAGADA,block,PAV_HUB_2,PAV_S8_B04,,,50.0,5min,5,real_time_ramp_warning,Real-time nowcast / control-room forecast,persistence_ramp_rate_correction,empirical_residual_band,test,0.0,0.0,0.0,55.0,44.3475,97.747,GOOD,10,NONE,-0.13203,0.0,0.0,0.0,16.343,15.063,33.32,0.4285,250.063,86.761,1005.032,,,,,,,1.2091,75.561,,,44.471,16.425,1005.14,14,0,0.0,0.0,0.0,2.2518,0.0,0.0,0.0,1,normal,0.18,normal,NORMAL,94.0,-0.4804,1.0021,solar_clear_or_mixed,actual_mw,cloud_obstruction_probability,1.25
75001,2022-10-05 05:20:00,2022,10,278,5,20,wind,WND_GADAG_CLUSTER,plant,,,GADAG_F2,GADAG_F2_TG07,420.0,15min,15,intra_hour_dispatch_correction,Intra-hour dispatch correction,persistence_physical_blend,empirical_residual_band,train,170.6786,184.2702,190.9261,462.0,316.2286,94.908,GOOD,23,NONE,1.41158,,,,22.232,,,,,47.265,1008.293,10.198,248.824,0.1251,9.85,9.982,14.234,1.1888,,10.573,253.926,,19.343,1013.953,16,0,191.3742,175.017,194.1309,213.2449,-2.7568,2.7568,0.6564,1,normal,0.0468,normal,NORMAL,92.687,0.406,1.0062,wind_normal_regime,hub_height_wind_speed_ms,wake_loss_pct,1.0
75002,2020-07-25 22:20:00,2020,7,207,22,20,solar,SOL_PAVAGADA,plant,PAV_HUB_7,PAV_S4_B03,,,2050.0,30min,30,intra_hour_dispatch_correction,Intra-hour dispatch correction,persistence_physical_blend,empirical_residual_band,train,0.0,0.0,0.0,2255.0,1640.5343,98.117,GOOD,8,NONE,14.48089,0.0,0.0,0.0,26.875,24.426,29.129,0.1587,242.633,29.951,1015.268,,,,,,,1.1785,16.533,,,15.531,26.213,1014.502,11,2,476.6856,299.5997,394.3589,489.1181,82.3267,82.3267,4.0159,1,normal,0.1747,normal,NORMAL,85.968,-0.244,1.0125,solar_clear_or_mixed,poa_wm2,cloud_obstruction_probability,1.0
75003,2017-03-05 08:25:00,2017,3,64,8,25,solar,SOL_PAVAGADA,plant,PAV_HUB_6,PAV_S2_B03,,,2050.0,day_ahead_40hour,2400,day_ahead_scheduling,Day-ahead probabilistic forecast,nwp_ensemble_quantile_calibration,calibrated_ensemble_quantiles,train,999.3697,1109.0936,1045.3713,2255.0,1651.962,97.345,GOOD,29,NONE,35.84081,537.412,563.431,384.049,22.668,36.364,39.234,0.483,211.069,56.997,1014.569,,,,,,,1.1945,604.34,,,36.072,19.794,1014.473,11,0,2050.0,1303.4042,1848.1029,2050.0,201.8971,201.8971,9.8486,1,cloud_ramp_up,0.7402,weather,WATCH,69.303,-1.1733,2.35,cloud_ramp_up,nwp_ghi_forecast_wm2,cloud_obstruction_probability,2.5
75004,2025-04-23 18:05:00,2025,4,113,18,5,solar,SOL_PAVAGADA,hub,PAV_HUB_7,PAV_S7_B02,,,250.0,30min,30,intra_hour_dispatch_correction,Intra-hour dispatch correction,persistence_physical_blend,empirical_residual_band,test,19.4617,20.3412,38.8543,275.0,201.9764,99.271,GOOD,15,NONE,3.07041,84.66,81.365,49.339,22.02,23.56,40.171,0.5859,243.664,56.726,1014.345,,,,,,,1.1968,207.261,,,54.586,21.77,1013.281,10,2,115.9184,90.0475,105.5981,121.1488,10.3203,10.3203,4.1281,1,cloud_ramp_up,0.9013,weather,WATCH,80.744,-1.0113,1.3625,cloud_ramp_up,poa_wm2,cloud_obstruction_probability,2.5
75005,2019-03-27 08:15:00,2019,3,86,8,15,wind,WND_GADAG_CLUSTER,plant,,,GADAG_F1,GADAG_F1_TG06,420.0,2hour,120,intraday_reserve_planning,Intraday forecast / reserve planning,physical_weather_to_power_gaussian_residual,gaussian_residual_band,train,211.9854,223.3281,197.0652,462.0,430.6026,97.527,STALE,348,NONE,0.14679,,,,24.249,,,,,73.596,1004.235,10.719,234.749,0.1708,10.69,10.236,15.702,1.176,,11.142,221.541,,23.795,1002.597,19,0,268.9196,199.4395,232.8513,266.2632,36.0683,36.0683,8.5877,0,scada_stale_signal,0.7738,data_quality,WATCH,63.825,-0.4767,1.65,scada_stale_signal,hub_height_wind_speed_ms,scada_quality,2.5
75006,2023-03-29 13:10:00,2023,3,88,13,10,solar,SOL_PAVAGADA,plant,PAV_HUB_3,PAV_S5_B04,,,2050.0,day_ahead_40hour,2400,day_ahead_scheduling,Day-ahead probabilistic forecast,nwp_ensemble_quantile_calibration,calibrated_ensemble_quantiles,train,1702.0952,1814.1422,1477.3151,2255.0,1887.5208,97.038,GOOD,25,NONE,-4.61948,981.666,969.403,740.64,34.321,49.892,6.252,0.0623,165.152,59.808,1010.006,,,,,,,1.144,1261.479,,,27.661,29.994,1006.45,14,6,0.0,1538.2153,2001.7886,2050.0,-2001.7886,2001.7886,97.6482,0,normal,0.1684,normal,NORMAL,35.0,-1.0493,2.0,solar_clear_or_mixed,nwp_ghi_forecast_wm2,cloud_obstruction_probability,1.0
75007,2023-01-17 17:45:00,2023,1,17,17,45,wind,WND_GADAG_CLUSTER,block,,,GADAG_F1,GADAG_F1_TG03,20.0,1hour,60,intraday_reserve_planning,Intraday forecast / reserve planning,physical_weather_to_power_gaussian_residual,gaussian_residual_band,train,2.7328,2.8744,8.8761,22.0,15.1632,95.725,GOOD,19,NONE,-0.2094,,,,16.488,,,,,72.625,1010.729,7.941,249.122,0.1571,7.907,8.159,13.142,1.2153,,8.222,253.587,,19.213,1011.914,19,0,0.0,0.0,0.0,1.2789,0.0,0.0,0.0,1,wind_ramp_down,0.7795,weather,WATCH,89.0,-0.0909,1.375,wind_ramp_down,hub_height_wind_speed_ms,wake_loss_pct,2.5
75008,2016-08-21 17:35:00,2016,8,234,17,35,solar,SOL_PAVAGADA,block,PAV_HUB_8,PAV_S2_B03,,,50.0,30min,30,intra_hour_dispatch_correction,Intra-hour dispatch correction,persistence_physical_blend,empirical_residual_band,train,10.4267,11.1107,12.2472,29.4576,29.4576,96.789,GOOD,15,CONFIRMED,-0.20675,219.044,228.911,145.418,25.968,33.36,56.318,0.4897,266.786,31.154,1004.385,,,,,,,1.1694,197.827,,,59.054,23.984,1005.983,15,2,2.3671,1.6809,4.7911,7.9012,-2.4239,2.4239,4.8478,1,grid_curtailment_plateau,0.7768,grid_constraint,ALERT,79.304,-1.5953,1.3625,grid_curtailment_plateau,poa_wm2,local_limit_mw,2.5
75009,2016-08-16 08:50:00,2016,8,229,8,50,wind,WND_GADAG_CLUSTER,hub,,,GADAG_F1,GADAG_F1_TG05,140.0,4hour,240,dynamic_reserve_calculation,Same-day extended forecast,physical_weather_to_power_gaussian_residual,quantile_regression,train,9.4202,9.9042,59.0817,154.0,127.3282,99.007,GOOD,9,NONE,0.26446,,,,36.456,,,,,42.499,1010.108,6.802,205.737,0.2231,6.039,7.165,6.194,1.1363,,6.743,192.567,,37.15,1010.332,9,2,70.1493,30.0332,37.9838,45.9343,32.1656,32.1656,22.9754,0,normal,0.0937,normal,NORMAL,48.049,-0.8942,1.1,wind_normal_regime,hub_height_wind_speed_ms,wake_loss_pct,1.0
75010,2021-09-24 05:50:00,2021,9,267,5,50,solar,SOL_PAVAGADA,block,PAV_HUB_6,PAV_S7_B02,,,50.0,15min,15,intra_hour_dispatch_correction,Intra-hour dispatch correction,persistence_physical_blend,empirical_residual_band,train,6.6934,7.0896,6.8283,55.0,44.1943,96.629,GOOD,24,NONE,-0.31027,132.731,142.965,80.691,23.044,27.344,22.252,0.262,228.494,11.189,1001.002,,,,,,,1.177,39.355,,,10.476,23.35,1006.865,1,1,2.4293,0.0,2.0322,4.3076,0.3971,0.3971,0.7942,1,normal,0.0166,normal,NORMAL,92.412,-0.19,1.0062,solar_clear_or_mixed,poa_wm2,cloud_obstruction_probability,1.0
75011,2018-04-24 06:20:00,2018,4,114,6,20,solar,SOL_PAVAGADA,block,PAV_HUB_3,PAV_S7_B03,,,50.0,5min,5,real_time_ramp_warning,Real-time nowcast / control-room forecast,persistence_ramp_rate_correction,empirical_residual_band,train,10.2138,11.0529,11.3516,55.0,42.7704,96.788,GOOD,9,NONE,-0.51583,213.759,224.734,129.289,24.964,29.672,32.071,0.3971,303.455,61.549,999.324,,,,,,,1.1675,200.5,,,33.324,24.15,1003.472,8,2,7.3981,5.6219,7.8737,10.1255,-0.4756,0.4756,0.9512,1,normal,0.0509,normal,NORMAL,92.098,0.3583,1.0021,solar_clear_or_mixed,actual_mw,cloud_obstruction_probability,1.25
75012,2016-01-06 11:10:00,2016,1,6,11,10,solar,SOL_PAVAGADA,block,PAV_HUB_8,PAV_S7_B02,,,50.0,1hour,60,intraday_reserve_planning,Intraday forecast / reserve planning,physical_weather_to_power_gaussian_residual,gaussian_residual_band,train,28.3865,29.9168,36.651,55.0,37.9058,97.234,GOOD,20,NONE,-0.72068,665.238,635.452,456.114,26.454,41.688,54.342,0.5431,245.694,76.976,1002.018,,,,,,,1.1648,675.286,,,70.547,25.723,1002.879,4,2,0.0,0.0,0.0,3.1973,0.0,0.0,0.0,1,cloud_ramp_down,0.7996,weather,WATCH,89.0,-0.0835,1.375,cloud_ramp_down,poa_wm2,cloud_obstruction_probability,2.5
